,AbsTime,RelTime,Cycle,m18.939 (B_m18.939) (Corr),m19.017 (B_m19.017) (Corr),m19.088 (B_m19.088) (Corr),m28.931 (B_m28.931) (Corr),m29.014 (B_m29.014) (Corr),m29.893 (B_m29.893) (Corr),m29.987 (B_m29.987) (Corr),m30.910 (B_m30.910) (Corr),m31.003 (B_m31.003) (Corr),m31.892 (B_m31.892) (Corr),m31.992 (B_m31.992) (Corr),m32.073 (B_m32.073) (Corr),m32.923 (B_m32.923) (Corr),m33.016 (B_m33.016) (Corr),m33.883 (B_m33.883) (Corr),m33.979 (B_m33.979) (Corr),m36.920 (B_m36.920) (Corr),m37.022 (B_m37.022) (Corr),m37.115 (B_m37.115) (Corr),m37.916 (B_m37.916) (Corr),m38.904 (B_m38.904) (Corr),m39.012 (B_m39.012) (Corr),m39.908 (B_m39.908) (Corr),m40.915 (B_m40.915) (Corr),m42.898 (B_m42.898) (Corr),m43.897 (B_m43.897) (Corr),m44.914 (B_m44.914) (Corr),m45.015 (B_m45.015) (Corr),m45.131 (B_m45.131) (Corr),m45.910 (B_m45.910) (Corr),m46.930 (B_m46.930) (Corr),m47.027 (B_m47.027) (Corr),m47.162 (B_m47.162) (Corr),m47.924 (B_m47.924) (Corr),m48.005 (B_m48.005) (Corr),m49.885 (B_m49.885) (Corr),m50.913 (B_m50.913) (Corr),m51.016 (B_m51.016) (Corr),m52.910 (B_m52.910) (Corr),m54.915 (B_m54.915) (Corr),m55.022 (B_m55.022) (Corr),m56.910 (B_m56.910) (Corr),m58.923 (B_m58.923) (Corr),m60.907 (B_m60.907) (Corr),m61.906 (B_m61.906) (Corr),m62.916 (B_m62.916) (Corr),m63.019 (B_m63.019) (Corr),m64.927 (B_m64.927) (Corr),m65.027 (B_m65.027) (Corr),m65.923 (B_m65.923) (Corr),m66.929 (B_m66.929) (Corr),m67.933 (B_m67.933) (Corr),m68.912 (B_m68.912) (Corr),m70.912 (B_m70.912) (Corr),m72.928 (B_m72.928) (Corr),m76.910 (B_m76.910) (Corr),m77.915 (B_m77.915) (Corr),m78.925 (B_m78.925) (Corr),m79.933 (B_m79.933) (Corr),m80.955 (B_m80.955) (Corr),m81.944 (B_m81.944) (Corr),m82.944 (B_m82.944) (Corr),m86.913 (B_m86.913) (Corr),m88.923 (B_m88.923) (Corr),m90.937 (B_m90.937) (Corr),m91.934 (B_m91.934) (Corr),m92.957 (B_m92.957) (Corr),m93.956 (B_m93.956) (Corr),m94.949 (B_m94.949) (Corr),m95.945 (B_m95.945) (Corr),m104.935 (B_m104.935) (Corr),m105.939 (B_m105.939) (Corr),m106.963 (B_m106.963) (Corr),m107.961 (B_m107.961) (Corr),m108.961 (B_m108.961) (Corr),m116.933 (B_m116.933) (Corr),m118.952 (B_m118.952) (Corr),m120.988 (B_m120.988) (Corr),m121.974 (B_m121.974) (Corr),m122.978 (B_m122.978) (Corr),m130.950 (B_m130.950) (Corr),m132.963 (B_m132.963) (Corr),m133.973 (B_m133.973) (Corr),m134.985 (B_m134.985) (Corr),m136.003 (B_m136.003) (Corr),m137.028 (B_m137.028) (Corr),m138.009 (B_m138.009) (Corr),m144.967 (B_m144.967) (Corr),m148.999 (B_m148.999) (Corr),m155.009 (B_m155.009) (Corr),m161.006 (B_m161.006) (Corr),m175.027 (B_m175.027) (Corr),m179.024 (B_m179.024) (Corr),m180.023 (B_m180.023) (Corr),m203.074 (B_m203.074) (Corr),m204.070 (B_m204.070) (Corr),m217.084 (B_m217.084) (Corr),m227.105 (B_m227.105) (Corr),m228.082 (B_m228.082) (Corr),m229.084 (B_m229.084) (Corr),m230.093 (B_m230.093) (Corr),m241.087 (B_m241.087) (Corr),m329.790 (B_m329.790) (Corr),m429.071 (B_m429.071) (Corr),group_id
626,45005.8714,646.7636,627.0,601075.2,1003.9580000000001,92.34456999999999,65719.43,753.0727,29900.73,322.6419,7980.126,105.5528,70202.8,301.2098,24.21365,35156.48,338.088,410.4653,4623.174,287102.1,364.8991,60.42446999999999,282.6648,3255.558,118.674,390.5197,3330.296,108368.0,1889.328,457354.5,718.7694,45.35532,5845.08,781112.2,839.174,11.29873,9171.301,488.9956,48.201240000000006,6181.802,147.8792,5816.67,7573.191999999999,289.7841,1967.4289999999999,1304.491,43811.78,706.7863,16308.16,471.0521,29963.42,1178.141,1069.4660000000001,50052.43,11338.42,2609.452,1190.3339999999998,1187.183,5352.023,1274.433,31874.29,31958.69,503982.0,18286.95,861.3823,359.7363,3116.716,21998.56,42786.56,403109.9,134512.7,74660.24,2578.155,1055.038,600.522,96652.2,21890.41,2383.042,90.0313,1423.66,163266.6,6745.26,991.5573,55.15249,125.985,631.8665,4213.601,63464.13,353298.4,18783.63,41.7254,1052.188,2084.288,1322.411,100.8628,24085.06,1071.233,7813.651999999999,975.3456,2419.375,379.0837,73.41513,305.9367,492.7225,34.022079999999995,27.017529999999997,67.04371,23_1
627,45005.8714,647.7636,628.0,596992.9,808.9999,333.2222,68980.12,934.0109,28527.28,347.7813,7799.869000000001,39.564370000000004,66868.3,247.5566,36.32047,37064.53,289.4093,538.3212,5283.6269999999995,287924.3,408.9377,52.465709999999994,263.2308,2967.9120000000003,77.12376,344.257,3764.82,109480.6,1930.899,466900.4,731.2142,48.657779999999995,5622.508000000001,830604.7,802.4579,11.29873,9831.475,518.5784,40.28183,6604.861999999999,221.8663,6260.111999999999,7759.923000000001,298.8528,2046.0870000000002,1250.019,45025.98,851.3804,16375.48,484.1078,31641.12,1220.578,1056.191,49509.63,11314.13,2580.571,1226.5610000000001,1234.594,5157.619000000001,1182.971,31704.31,32288.09,524999.2,18766.17,997.7256,334.6298,3158.511,22572.05,43331.17,408564.5,136095.0,76174.88,2520.804,1099.9289999999999,602.1348,97469.65,21679.73,2250.1079999999997,85.53005999999999,1481.776,165289.0,6570.734,1080.193,50.170629999999996,143.7017,611.3766,4453.679,64403.45,363438.8,19114.46,39.34114,1098.637,2162.259,1306.915,107.4715,24277.7,1095.464,7716.108,999.4319,2477.9210000000003,362.9138,59.71848000000001,367.8991,520.2754,44.8795,35.0227,59.73411,23_1
628,45005.8714,648.7636,629.0,603295.8,1002.7539999999999,250.161,70265.03,906.2896,28602.77,318.7467,7763.8330000000005,92.31707,63756.42,212.7885,12.106819999999999,35862.73,252.2133,416.8216,7925.441,288357.0,365.6623,69.95423000000001,220.4311,3312.177,121.1548,373.7776,3683.488,107008.7,1789.5,471211.6,760.1758,36.49333,5772.029,878269.0,547.3604,5.649364,10518.87,651.8884,77.3799,6204.005,154.7847,6182.71,7522.125,379.4437,1995.4389999999999,1333.227,44604.73,845.8968,16333.9,521.2466,33069.59,1196.432,1103.473,50540.35,10946.46,2649.698,1206.438,1345.235,5339.869000000001,1228.212,31884.75,32322.55,537294.1,19110.59,931.4896,304.0056,3156.2059999999997,22840.57,43875.53,414249.6,136258.8,77462.97,2612.277,1108.868,653.3244,97881.49,22027.31,2355.261,74.30518000000001,1542.47,164392.2,6772.920999999999,1086.891,60.732780000000005,128.3035,593.1716,4571.644,64769.7,364091.9,19855.65,46.70835,1168.1960000000001,2084.8579999999997,1308.975,128.3855,24356.8,1154.879,7931.923000000001,1043.5539999999999,2466.485,403.2957,75.79937,327.8505,551.0237,36.0234,39.02528,48.7653,23_1
629,45005.8714,649.7636,630.0,585753.5,749.1699,250.161,72679.3,826.7935,29127.47,173.994,7915.74,166.8101,60328.03,223.7105,48.42749,36135.85,272.7946,432.6306,15850.92,286422.2,471.6398,92.276,293.1678,3111.25,87.21155,333.6688,3930.795,105227.5,2147.905,470453.1,584.7836,42.57595,5883.8,915145.9,525.412,11.29873,10873.13,518.8564,51.58643,6642.403,179.4669,6180.193,7643.268,339.1523,2120.8779999999997,1379.01,45123.97,776.1824,16656.68,490.3637,34255.09,1320.0320000000002,1100.208,50813.23,11378.89,2639.151,1164.165,1404.4660000000001,5412.238,1262.382,31755.42,32256.22,545586.4,19805.84,1090.618,345.4058,3211.2529999999997,23661.65,43174.89,421263.8,136448.7,79442.03,2615.864,1122.095,629.7704,98551.79,22098.75,2448.715,90.40647,1626.332,165409.1,6765.493,1053.546,78.03053,145.5467,606.5229,4461.911,64194.68,365349.4,20418.18,42.33592,1175.51,2160.893,1330.485,126.966,24231.04,1123.601,7859.01,1044.252,2612.427,378.0767,85.87238,319.0585,580.6633,36.01919,30.01875,46.02983,23_1
630,45005.8714,650.7636,631.0,595205.6,591.5439,83.38699,74528.14,889.2338,30295.9,360.0775,7525.039000000001,127.9067,60516.15,185.9434,36.32047,37754.37,273.5906,350.9705,15665.15,288211.1,397.9973,52.46556999999999,326.6744,3232.46,71.28487,286.5908,3478.598,108631.8,1771.37,476571.4,655.3452,55.001540000000006,5895.335,953778.8,395.5841,16.94809,11169.94,579.0331,56.74508,6929.1140000000005,250.4983,6247.685,7430.228,361.6454,1992.6589999999999,1420.516,45771.94,727.7902,16578.02,522.0092,34838.04,1478.124,1211.392,51000.49,10995.78,2674.1090000000004,1383.743,1328.807,5463.007,1244.705,31799.74,32025.67,562172.6,20280.58,1075.8319999999999,391.1738,3382.883,24051.19,44246.14,419474.6,136824.6,79899.62,2794.9440000000004,1105.337,579.8459,99717.09,21961.93,2458.194,86.04586,1489.7939999999999,164275.7,6714.878000000001,1115.808,51.4908,146.3951,585.5587,4427.925,63976.8,365913.0,20383.51,30.9961,1123.968,2226.404,1320.496,120.8025,24033.76,1016.812,8039.806,992.9042,2584.506,399.0327,80.14596999999999,375.1158,518.6479,38.070859999999996,34.021409999999996,25.01613,23_1
695,45005.8722,722.7253,696.0,2253417.0,2853.63,348.043,38165.96,908.8752,74395.16,610.3054,19079.08,250.5759,872099.8,452.8904,48.4275,26078.92,417.6397,1639.033,21163.25,912512.2,502.3294,8.744261,611.4707,2990.518,58.17321,455.0147,2002.5,180853.1,2904.99,570032.3,3666.882,30.411109999999997,7237.709,346498.4,4086.6679999999997,56.49381999999999,4528.505,451.8239,98.01465999999999,4077.928,329.1764,2794.262,13556.88,483.7969,1312.079,694.7011,58671.13,868.5713,22224.17,1341.51,19392.35,1863.345,697.4575,22723.22,10292.45,1188.445,619.3377,578.9991,3163.6540000000005,860.6144,19610.63,14957.33,112563.5,4190.767,250.8814,153.861,1864.829,9240.296,28876.6,214266.1,55963.87,19483.97,817.9205,503.6435,390.8367,39388.57,9353.103000000001,865.303,35.72508,639.666,61608.28,2488.044,319.6488,11.88246,41.64293,170.2186,1007.068,22948.83,95320.96,3939.8379999999997,5.960007,288.6024,1051.226,407.1736,20.469089999999998,6362.005999999999,411.0847,724.8763,197.4112,156.2046,75.04892,14.00903,55.0352,99.33425,7.003863000000001,111.2364,253.4803,49_5
696,45005.8723,723.7253,697.0,2287724.0,2803.422,0.0,41387.55,775.1556,74054.65,666.009,18623.16,335.7762,804727.0,500.0946,78.83703,27595.47,401.3983,1479.519,17514.59,911389.6,573.1068,34.97704,846.14,2858.04,111.3169,303.3606,1877.2089999999998,174999.6,2949.958,589589.4,3173.427,36.49353,7798.755999999999,397288.2,4214.291,46.364509999999996,4968.822,526.8541,92.81741,4606.509,269.5581,2970.0759999999996,13975.83,559.4702,1095.897,761.3708,59624.73,890.2114,23286.12,1338.53,21277.0,2048.9120000000003,777.9519,22280.34,9759.22,1273.866,633.9509,583.9662,2886.988,831.0787,18932.57,14707.07,115714.3,4407.017,296.9989,151.5585,2015.3339999999998,10101.67,28562.72,210004.4,55171.76,19341.01,731.2393,472.1699,347.25,39018.33,8921.163,835.251,21.0072,591.4441,60185.95,2369.034,268.0941,19.80421,59.75079,177.9306,997.2725,22498.2,97644.92,3899.3379999999997,5.960754,268.3812,1101.0910000000001,426.1311,16.37528,6234.073,365.1105,721.3843,169.6261,148.1781,43.85648,15.008420000000001,65.29281999999999,89.26526,7.004523,124.1103,243.6557,49_5
697,45005.8723,724.7253,698.0,2234344.0,1999.5439999999999,202.2786,45476.66,844.5201,74816.98,745.0221,18408.27,159.4008,752563.2,476.6163,60.534119999999994,28611.22,337.8347,1379.142,13209.07,918125.4,477.777,61.20981999999999,699.0243,2767.211,101.0507,395.8814,1951.306,171783.4,3013.742,608763.9,2864.718,77.97608000000001,7533.071999999999,437413.7,4171.055,44.06963,5270.83,533.1396,103.1698,4774.957,210.5642,2787.275,13970.52,540.7442,1194.28,759.4633,60019.25,856.7603,24324.91,1360.973,23671.33,2051.147,851.7826,22196.85,9959.685,1243.137,640.4803,654.4487,2989.3759999999997,853.6439,18547.35,14476.58,118145.6,4267.553,280.0998,165.9317,2091.596,10291.13,28375.74,206119.9,53867.06,19222.04,804.0659,529.8052,360.8278,38187.77,8830.654,822.0847,24.0082,645.9827,58446.61,2418.6479999999997,292.8575,13.20275,44.16486,183.3416,1067.5639999999999,21768.26,99009.26,4131.734,7.152925,310.4869,1089.819,461.1924,16.70648,6240.5830000000005,399.362,696.0982,201.6235,152.161,54.316559999999996,20.0129,49.21952,74.04861,7.0038800000000005,89.05476999999999,256.4865,49_5
698,45005.8723,725.7253,699.0,2255316.0,2577.197,83.38699,48960.64,929.296,72469.34,740.2506,18215.87,276.8849,704421.5,439.4192,48.42749,30909.65,510.5206,1212.194,26427.8,918398.3,678.9912,29.85345,693.3884,2913.591,138.8848,326.1114,1781.465,168511.0,2900.651,614454.4,2696.4990000000003,24.328889999999998,7808.755999999999,478343.4,3975.6740000000004,49.47635,5518.19,557.787,82.53846,4817.06,237.1034,2832.6940000000004,14171.33,424.7946,1229.123,724.9886,58815.09,907.9911,25015.25,1250.21,24784.57,2129.991,779.4515,22501.03,9429.101999999999,1196.139,588.5966,728.3858,2904.796,860.9928,18596.16,14268.74,122266.7,4370.253,283.8309,155.8642,2140.096,10746.06,27678.34,204423.7,53461.17,19609.6,809.6683,479.673,335.2882,38501.97,8686.607,820.3869,36.01243,628.696,58079.7,2388.594,272.58,19.80414,52.821169999999995,154.8116,1005.99,21715.12,101582.1,4222.804,3.576453,334.6814,1089.087,411.8417,31.72718,6134.535,375.4222,649.924,205.462,129.1429,51.03308,15.00547,65.04162,76.04971,10.00579,98.07175,241.3884,49_5
699,45005.8723,726.7253,700.0,2253647.0,2205.31,333.5493,49790.81,976.27,72246.19,703.6396,18924.7,170.7006,676694.4,496.2809,84.74795999999999,30713.98,525.3459,1293.8310000000001,30992.49,922638.8,553.8891,34.97719,695.9821,2641.9970000000003,63.50707,457.999,1998.2979999999998,164926.7,2745.1679999999997,628010.6,2228.547,18.24667,8206.695,507366.3,4085.047,22.59755,6043.549,484.327,87.6972,5102.498,285.3485,2701.93,14292.16,464.4266,1263.41,727.0573,59507.6,795.0747,24855.53,1371.954,26464.05,2255.2470000000003,893.2996,22900.49,9692.226,1157.414,581.5563,793.7172,2850.86,778.2934,18862.32,14321.86,125419.7,4487.656,305.0035,140.4404,2439.278,11037.69,27708.89,203039.2,51843.78,19532.12,830.7097,432.5928,337.6551,37771.18,8867.464,802.7329,25.50871,638.6473,57010.45,2365.132,287.5682,24.471510000000002,62.35044,166.327,1054.657,21193.04,104804.7,4172.334,10.72861,259.3196,1062.781,458.0873,19.83278,6119.058000000001,360.4754,666.3589,207.013,166.366,54.03164,9.005151,54.035180000000004,80.1767,4.002575,105.0727,199.2661,49_5
700,45005.8723,727.7253,701.0,2221882.0,1902.531,166.774,53808.05,925.1511,72461.58,552.9674,18536.0,186.0162,651779.2,539.1614,108.9616,32820.33,500.8759,1336.411,18492.7,921139.0,443.9342,64.72837,720.4573,3069.397,133.5663,341.253,2098.6279999999997,161549.6,2768.945,633511.4,2743.295,51.67522,8000.82,537191.6,4301.742,22.59746,6403.727,572.2098,95.67725,5481.078,242.5992,2696.2459999999996,13941.65,493.6442,1239.4360000000001,813.5716,59843.45,871.6182,25710.4,1400.171,28018.49,2188.371,884.2171,22029.54,9264.991,1379.486,633.1259,813.6038,3025.167,828.9165,18468.42,14405.89,127463.1,4593.395,349.4597,150.2874,2246.871,11187.16,27538.76,203517.4,51606.23,19583.88,864.2748,489.6173,346.3675,37387.71,8594.819,844.9713,21.0072,598.2311,56661.79,2263.737,295.1587,19.80415,46.8135,172.7652,977.2233,21115.93,107093.9,4191.744000000001,9.537246000000001,350.0592,1212.829,382.4723,18.422220000000003,5807.793000000001,397.8592,654.925,171.3307,165.7323,48.03125,14.008389999999999,51.15814,78.05109,4.001932,89.0573,195.3988,49_5
701,45005.8723,728.7253,702.0,2256908.0,2261.939,250.161,55304.66,1180.44,70875.45,593.8401,19234.4,172.732,628360.9,595.0581,108.9614,31793.73,361.4186,1283.624,21134.51,919370.6,576.4788,64.1475,689.736,2804.855,100.7266,291.7761,2000.516,159835.2,2698.567,640805.2,2520.5029999999997,42.57555,8126.305,556816.6,4348.002,30.828940000000003,6915.454000000001,619.7589,142.349,5584.11,263.6367,2839.823,14366.26,521.8657,1178.827,788.3696,59143.59,948.0201,25721.42,1413.816,29197.22,2380.416,806.7178,22189.3,9032.063,1250.405,641.3615,844.4852,2879.632,867.5104,17972.76,14181.18,129086.2,4676.669,275.6799,153.6057,2328.4120000000003,11938.44,27526.11,203205.8,51971.61,19973.66,830.9655,493.8423,339.0754,37318.17,8345.668,877.1803,30.279940000000003,608.2629,56539.42,2287.93,262.1315,14.52302,49.36073,197.6669,1088.614,20941.72,108023.7,4355.753,10.72936,336.9078,1149.399,442.3605,18.42219,5944.584,346.7389,734.8116,172.3466,149.1823,51.03314,15.009020000000001,46.02936,81.05293,6.0032190000000005,98.06779,151.7044,49_5
702,45005.8723,729.7253,703.0,2214656.0,3202.4159999999997,83.38699,55574.71,1333.444,71768.92,668.9182,19080.98,118.4643,620162.4,513.6519,96.85479000000001,31959.92,555.9577,1197.215,20608.89,913794.5,495.3863,52.465559999999996,848.593,2765.219,133.9105,364.033,2035.381,157752.8,2847.513,631770.8,3151.135,36.49333,7963.4,572584.4,4821.207,27.893729999999998,6588.045,645.2758,92.85591,5356.77,268.7762,2884.134,14594.69,480.7868,1116.174,779.8132,58952.26,935.7053,25568.99,1319.36,29074.5,2433.366,799.0167,22389.0,9273.466999999999,1375.086,702.2975,741.6821,2916.522,898.6412,17913.54,14039.54,129466.4,4708.702,308.6035,147.3763,2523.302,11745.4,27081.8,202050.8,51676.78,19973.49,801.239,470.0905,371.018,36976.04,8432.216,800.9598,31.112920000000003,589.5374,55866.95,2347.325,266.6591,14.523,49.3606,158.9142,1099.836,20921.93,110060.7,4392.0509999999995,5.490433,316.0599,1146.6989999999998,375.4536,30.70366,5810.91,375.6981,650.2472,184.3842,158.8088,60.60196,15.00547,54.03461,81.05224,11.00708,117.0875,127.5778,49_5
703,45005.8723,730.7253,704.0,2219750.0,2345.075,83.38699,56252.41,1482.0510000000002,71049.53,738.8419,17653.26,173.2652,612348.2,445.8315,48.4273,33959.66,480.5793,1282.788,10567.25,909385.2,490.5024,52.465709999999994,717.2098,2564.231,117.2779,288.1648,1921.866,153921.0,2345.657,640100.3,3480.4829999999997,42.57555,8525.136999999999,586064.4,6461.899,30.59705,6919.444,759.8616,82.53872,5536.809,369.287,2905.8379999999997,14408.81,506.5425,1160.355,939.941,58836.81,830.0446,25890.3,1601.346,30222.78,2454.143,873.4218,21878.08,9145.766,1216.611,725.832,770.2595,3005.12,877.1228,17885.32,13770.51,130843.6,4718.4490000000005,344.8842,165.5882,2533.377,11834.18,27251.25,204069.0,51589.14,20079.4,779.5396,474.826,337.211,37410.05,8296.533000000001,781.9681,19.50669,618.2336,55874.53,2428.574,288.3434,10.56216,48.06156,156.9205,1090.635,20740.01,110663.8,4368.377,7.152925,364.6798,1118.368,369.1283,25.58512,5857.759,352.2777,667.0117,182.3799,167.8763,68.34926,11.00645,52.03366,80.24803,8.004507,92.14256,86.05249,49_5
704,45005.8724,731.7253,705.0,2251140.0,2500.705,250.161,56121.71,1155.088,72072.26,606.7145,18370.72,241.155,599972.8,774.0977,60.534119999999994,33251.86,526.3779,1194.113,27091.94,898885.1,631.2068,27.54784,632.8957,2602.575,70.67214,265.4129,1628.7420000000002,152490.4,2669.725,635296.4,3764.53,30.411109999999997,8252.371,596715.9,6081.095,28.24682,7262.764,838.9064,72.22118,5646.464,351.4317,2831.322,14415.19,635.8652,1172.251,869.641,58591.69,893.1473,26184.47,1531.519,30525.1,2796.223,735.9905,22184.53,8433.157,1215.115,663.5345,826.2493,2973.954,835.5005,17898.03,13649.07,132462.5,4740.787,335.2756,160.312,2479.01,12278.25,27310.15,201842.8,51404.31,19962.01,842.8923,484.0243,337.7161,36555.37,8513.208,830.8956,18.00616,594.6577,55483.14,2292.49,272.3601,21.12435,46.7626,179.9545,1087.48,20634.62,111274.2,4405.475,8.345075999999999,308.7486,1152.8319999999999,432.5514,18.42219,5775.94,379.4352,697.2336,191.8373,170.9252,55.92699,11.00644,63.345890000000004,92.06376999999999,8.005151,102.0706,78.05078,49_5
705,45005.8724,732.7253,706.0,2211617.0,2279.846,44.29934,58981.4,1559.3370000000002,67204.04,704.5797,17711.49,164.8242,594029.1,589.0061,111.6343,33256.93,538.423,1275.234,7925.441,889853.2,520.908,34.97704,658.0491,2836.534,118.2019,344.3195,1902.8239999999998,149168.4,2691.343,631850.7,3927.006,63.44795,8218.846,605100.6,6788.505999999999,5.649364,7059.985,953.0809,101.7524,5619.749,297.3839,2723.335,14304.69,571.6901,1181.861,815.6817,59510.44,858.5638,25651.89,1547.225,31653.52,2822.0029999999997,914.3885,22564.7,8737.562,1171.983,665.0757,885.3033,3071.967,850.4611,17341.08,13786.39,134011.5,4664.133,352.1693,176.8207,2447.597,12482.72,26826.55,201187.2,50696.14,19682.46,820.2614,491.99,346.0004,36573.64,8475.802,813.1878,21.45264,596.5519,54904.16,2311.259,246.6562,13.20271,49.360659999999996,154.4997,1039.113,20249.24,111790.6,4533.944,11.920739999999999,352.5585,1120.5710000000001,411.8451,18.42151,5785.378000000001,359.9881,710.2454,175.3759,153.1993,56.03634,15.00903,59.38966,96.07045,7.003863000000001,112.0877,67.04355,49_5
760,45005.873,790.4934,761.0,2671862.0,2604.284,83.38699,40533.2,817.2396,85401.16,658.7441,26639.71,120.8358,1203236.0,420.1495,24.21365,30907.66,449.7187,1917.674,13228.14,1029144.0,549.0548,43.7213,673.363,2374.117,78.57823,245.6052,1159.371,186270.0,3207.9109999999996,620660.8,2488.732,55.13211,8026.369000000001,365601.4,4029.3509999999997,50.84446,4471.865,557.9396,118.6496,4669.056,288.6854,1734.626,14466.7,427.8239,804.1768,645.8466,53124.41,791.9594,23000.35,1158.6760000000002,19815.39,1806.036,643.5142,11539.43,5911.79,746.5751,438.8914,573.4421,2032.721,567.9608,11480.86,7915.106,49530.71,2141.738,213.4207,85.83796,1826.382,6567.524,16382.7,111558.7,26157.21,9053.35,388.3443,312.1012,210.9373,18434.21,4611.076,439.3698,15.00511,373.6194,27254.0,1192.5410000000002,147.2808,7.921624,17.870829999999998,67.00999,533.4658,9741.303,39850.2,1684.7920000000001,4.763592,173.7514,486.8607,187.0849,7.163529,2527.99,208.0872,196.6757,67.14523,43.6996,25.4852,1.0,18.01098,22.013560000000002,1.0,156.168,64.04099000000001,47_3
761,45005.873,791.4934,762.0,2801014.0,2850.863,583.7103,37297.92,819.8033,87227.05,560.5349,24564.61,230.4314,1267349.0,348.1497,24.21365,30035.52,491.3968,2049.3160000000003,10576.79,1099714.0,364.1304,61.209959999999995,938.0062,2501.618,80.08868000000001,219.9343,1179.187,178465.1,3256.21,604317.4,3028.7509999999997,48.65788,7872.309,336569.8,3647.817,56.49364,4249.978,435.3015,98.01448,4897.082,218.5397,1822.4560000000001,15096.52,486.7304,899.468,854.2684,53782.48,899.8064,23147.9,1169.29,19383.91,1706.215,562.8667,11621.4,6213.664000000001,879.481,496.792,569.3058,1971.5520000000001,644.3275,11376.6,7676.0419999999995,46161.97,2017.086,200.4946,94.86551999999999,1601.531,6284.985,15525.88,105870.8,24657.25,8476.556,353.8999,288.1466,203.4608,17874.71,4325.6,394.9159,13.504620000000001,399.6461,25661.61,1206.246,154.3263,2.640541,9.091876,61.85481,442.4734,9086.554,35723.46,1605.27,3.575686,140.1647,546.6827,152.6441,6.1400760000000005,2207.067,191.1975,171.9847,58.764759999999995,35.30345,11.00708,5.002576,18.01171,29.0188,2.000644,144.1494,54.0345,47_3
762,45005.8731,792.4934,763.0,2767171.0,2830.17,83.38699,36434.84,753.2102,88250.99,691.5594,22600.37,233.5727,1256871.0,413.0971,60.534119999999994,30615.56,422.6665,2099.805,18511.81,1129849.0,506.2993,34.97704,846.1998,2566.489,64.5715,282.8556,1107.388,180458.9,3197.975,590338.4,3085.4790000000003,50.86745,7956.116999999999,320149.0,3584.752,57.34325,3962.48,377.0598,107.9589,4550.96,251.1478,1486.033,16458.38,458.3745,880.2822,860.3192,57267.03,843.7502,23417.96,1288.257,18521.59,1766.74,566.2654,11400.76,6180.182,779.8795,537.4734,433.5673,1776.374,644.0864,11347.84,7967.233,45329.73,1899.808,222.2663,105.1798,1779.8110000000001,6216.5740000000005,15833.52,107897.8,25204.29,8554.206,360.565,251.545,196.0227,18013.88,4373.1140000000005,446.3362,13.504620000000001,361.0607,26257.12,1184.9460000000001,144.4172,7.920774000000001,18.18542,67.28181,443.8987,9319.187,35975.13,1551.108,0.0,141.9814,587.5259,190.8582,8.186982,2315.2,184.9242,146.5643,49.03196,36.02341,19.01164,4.002575,12.48461,31.02008,3.001288,142.1628,55.03505,47_3
763,45005.8731,793.4934,764.0,2788901.0,2942.822,83.38699,36105.44,584.725,86614.53,642.8834,21853.67,256.1508,1211180.0,295.8696,60.534119999999994,28388.29,377.2906,2022.904,21153.62,1136774.0,372.5119,61.209830000000004,818.501,2336.647,79.3195,270.461,1295.625,181773.8,3023.546,592109.4,3577.6040000000003,25.718770000000003,7906.7119999999995,322349.1,3555.127,39.54564,3981.969,508.2731,102.4173,4485.98,256.167,1849.336,16466.83,524.6782,1017.903,881.4364,59169.42,1007.747,23388.37,1433.07,18732.94,1796.289,578.8835,12112.22,6343.071,840.8235,550.015,564.749,2037.727,602.6348,12079.11,7889.491999999999,47416.23,2223.125,246.9942,117.4627,1725.5379999999998,6231.116999999999,16227.24,110994.9,26116.88,8650.571,424.8578,296.682,212.77,18691.26,4490.417,417.6343,16.50564,411.0661,27493.59,1220.404,130.2464,7.919097,29.86603,63.14403000000001,478.7313,9720.476999999999,38450.65,1783.043,5.959988,151.297,585.1722,207.41,10.37847,2459.072,173.6365,182.3524,59.59336999999999,31.02011,14.00903,5.002575,20.01291,31.01655,2.000644,139.9322,33.020790000000005,47_3
764,45005.8731,794.4934,765.0,2764210.0,2200.6220000000003,250.161,37727.94,810.9077,86306.37,812.393,21303.53,266.2232,1163676.0,455.2722,41.00241,29592.74,393.8762,1806.8470000000002,26437.25,1146088.0,519.0261,36.71906,1014.471,2629.026,79.40555,201.8634,1241.47,178771.8,3303.011,596101.0,3431.8140000000003,60.822419999999994,7402.646,342665.7,3938.1220000000003,45.195009999999996,4258.684,605.0974,77.38025,4836.491,239.9761,1701.36,16327.27,536.7299,936.1006,879.0289,59734.45,867.1979,23935.55,1377.0179999999998,19561.08,1985.2320000000002,573.3207,11819.61,6435.065,940.8563,471.8952,513.7767,1986.027,584.8027,12063.7,7925.474,49573.59,1983.9479999999999,188.3818,140.0522,1835.151,6468.1759999999995,16072.66,112451.3,26190.95,8760.187,402.5304,333.5981,194.6415,18814.26,4424.633,472.3353,13.504620000000001,448.1578,27663.4,1274.382,161.7224,9.24196,19.48442,70.87618,498.8686,10018.28,40076.23,1743.225,4.767837,151.2695,579.3071,202.2674,5.116607,2462.141,220.7892,176.5793,66.04305,36.1442,22.010679999999997,3.001288,22.68593,38.0246,5.002576,156.4688,21.01289,47_3
