,AbsTime,RelTime,Cycle,m18.939 (B_m18.939) (Corr),m19.017 (B_m19.017) (Corr),m19.088 (B_m19.088) (Corr),m28.931 (B_m28.931) (Corr),m29.014 (B_m29.014) (Corr),m29.893 (B_m29.893) (Corr),m29.987 (B_m29.987) (Corr),m30.910 (B_m30.910) (Corr),m31.003 (B_m31.003) (Corr),m31.892 (B_m31.892) (Corr),m31.992 (B_m31.992) (Corr),m32.073 (B_m32.073) (Corr),m32.923 (B_m32.923) (Corr),m33.016 (B_m33.016) (Corr),m33.883 (B_m33.883) (Corr),m33.979 (B_m33.979) (Corr),m36.920 (B_m36.920) (Corr),m37.022 (B_m37.022) (Corr),m37.115 (B_m37.115) (Corr),m37.916 (B_m37.916) (Corr),m38.904 (B_m38.904) (Corr),m39.012 (B_m39.012) (Corr),m39.908 (B_m39.908) (Corr),m40.915 (B_m40.915) (Corr),m42.898 (B_m42.898) (Corr),m43.897 (B_m43.897) (Corr),m44.914 (B_m44.914) (Corr),m45.015 (B_m45.015) (Corr),m45.131 (B_m45.131) (Corr),m45.910 (B_m45.910) (Corr),m46.930 (B_m46.930) (Corr),m47.027 (B_m47.027) (Corr),m47.162 (B_m47.162) (Corr),m47.924 (B_m47.924) (Corr),m48.005 (B_m48.005) (Corr),m49.885 (B_m49.885) (Corr),m50.913 (B_m50.913) (Corr),m51.016 (B_m51.016) (Corr),m52.910 (B_m52.910) (Corr),m54.915 (B_m54.915) (Corr),m55.022 (B_m55.022) (Corr),m56.910 (B_m56.910) (Corr),m58.923 (B_m58.923) (Corr),m60.907 (B_m60.907) (Corr),m61.906 (B_m61.906) (Corr),m62.916 (B_m62.916) (Corr),m63.019 (B_m63.019) (Corr),m64.927 (B_m64.927) (Corr),m65.027 (B_m65.027) (Corr),m65.923 (B_m65.923) (Corr),m66.929 (B_m66.929) (Corr),m67.933 (B_m67.933) (Corr),m68.912 (B_m68.912) (Corr),m70.912 (B_m70.912) (Corr),m72.928 (B_m72.928) (Corr),m76.910 (B_m76.910) (Corr),m77.915 (B_m77.915) (Corr),m78.925 (B_m78.925) (Corr),m79.933 (B_m79.933) (Corr),m80.955 (B_m80.955) (Corr),m81.944 (B_m81.944) (Corr),m82.944 (B_m82.944) (Corr),m86.913 (B_m86.913) (Corr),m88.923 (B_m88.923) (Corr),m90.937 (B_m90.937) (Corr),m91.934 (B_m91.934) (Corr),m92.957 (B_m92.957) (Corr),m93.956 (B_m93.956) (Corr),m94.949 (B_m94.949) (Corr),m95.945 (B_m95.945) (Corr),m104.935 (B_m104.935) (Corr),m105.939 (B_m105.939) (Corr),m106.963 (B_m106.963) (Corr),m107.961 (B_m107.961) (Corr),m108.961 (B_m108.961) (Corr),m116.933 (B_m116.933) (Corr),m118.952 (B_m118.952) (Corr),m120.988 (B_m120.988) (Corr),m121.974 (B_m121.974) (Corr),m122.978 (B_m122.978) (Corr),m130.950 (B_m130.950) (Corr),m132.963 (B_m132.963) (Corr),m133.973 (B_m133.973) (Corr),m134.985 (B_m134.985) (Corr),m136.003 (B_m136.003) (Corr),m137.028 (B_m137.028) (Corr),m138.009 (B_m138.009) (Corr),m144.967 (B_m144.967) (Corr),m148.999 (B_m148.999) (Corr),m155.009 (B_m155.009) (Corr),m161.006 (B_m161.006) (Corr),m175.027 (B_m175.027) (Corr),m179.024 (B_m179.024) (Corr),m180.023 (B_m180.023) (Corr),m203.074 (B_m203.074) (Corr),m204.070 (B_m204.070) (Corr),m217.084 (B_m217.084) (Corr),m227.105 (B_m227.105) (Corr),m228.082 (B_m228.082) (Corr),m229.084 (B_m229.084) (Corr),m230.093 (B_m230.093) (Corr),m241.087 (B_m241.087) (Corr),m329.790 (B_m329.790) (Corr),m429.071 (B_m429.071) (Corr),group_id
1080,45005.8768,1113.2603,1081.0,2560822.0,3977.718,83.38699,21312.49,515.5786,61852.07,512.8688,17929.49,297.3467,1293551.0,495.3636,35.89484,27810.32,664.7877,2011.604,13279.15,1090850.0,829.3478,26.232779999999998,840.9002,5673.774,111.6881,289.824,398.113,64279.57,1525.861,244629.0,3118.38,40.10475,3658.99,173305.6,3489.9179999999997,67.79273,2401.158,323.307,374.4522,5030.7609999999995,261.7411,1072.143,16233.59,554.9893,791.7507,256.8703,15664.57,337.1001,10494.44,990.6879,13581.56,1626.775,336.3241,783.9805,1360.766,1152.905,342.4303,236.9188,804.8066,237.8501,2745.632,759.9109,4894.593,308.7137,102.8511,393.2741,500.7376,10777.82,1880.558,8076.401,1743.2479999999998,3025.613,166.4818,498.7469,97.89545,1500.9470000000001,453.1884,75.68659,15.00414,77.3401,1715.1979999999999,123.1331,20.01003,6.600503999999999,10.39171,11.597010000000001,89.50232,985.0425,3418.895,232.9113,7.1529050000000005,43.04039,153.6645,23.97396,11.25736,165.3908,22.091179999999998,6.003863,11.0071,2.000644,30.01943,8.005167,2.001288,3.001932,1.0,97.0625,85.95825,23_3
1081,45005.8768,1114.2603,1082.0,2611934.0,2254.482,278.3366,21296.48,635.1506,59963.23,465.6838,19135.23,229.9762,1298102.0,446.8131,12.106819999999999,28158.99,464.8076,2170.383,20042.99,1102795.0,710.4866,43.7213,953.5995,5924.024,145.0543,346.1376,370.1495,63842.92,1568.886,246216.3,2640.485,72.98676,3633.4309999999996,175599.3,3397.3509999999997,39.54573,2234.972,379.2679,314.5625,5377.22,317.4868,979.6635,16031.73,570.0785,843.5051,391.7691,15432.25,367.1291,10450.67,790.4824,13512.46,1585.5929999999998,280.4731,802.1915,1294.7839999999999,1052.985,344.6642,247.8982,729.8231,177.9791,2659.7740000000003,866.3379,4660.755,334.065,126.407,420.4636,529.0878,10630.7,1866.999,7890.29,1747.2520000000002,2884.235,177.2526,519.0905,64.31531,1414.499,441.9356,65.26527,10.50358,80.88972,1619.412,135.7526,32.55223,6.600503999999999,14.28856,11.59784,72.78455,929.9355,3414.177,223.9123,3.575686,30.09471,150.9255,14.166870000000001,14.3277,151.2688,21.08696,0.0,7.55175,4.001932,34.99138,6.003863,4.002575,1.0,2.000644,98.06747,67.86819,23_3
1082,45005.8768,1115.2603,1083.0,2614177.0,3430.131,166.7753,23055.6,632.6099,62233.93,458.4162,19078.81,193.2637,1305934.0,304.4672,48.4273,27482.73,460.5883,2098.801,29107.72,1114219.0,420.5805,48.981640000000006,705.5383,5737.379,181.7054,379.2003,354.6822,63000.65,1558.259,245631.7,2499.9410000000003,103.3981,3806.659,177222.5,3058.566,53.977990000000005,2444.992,348.4424,430.149,5519.343000000001,317.1142,1149.411,15902.07,504.0984,805.5988,344.8777,15515.76,320.7283,10584.03,863.55,13746.76,1464.0520000000001,380.3476,778.0073,1257.28,1108.835,295.2052,245.8842,717.8893,206.5283,2727.26,798.672,4752.404,373.1285,141.2687,406.9958,472.9273,10805.17,1969.4270000000001,7857.126,1780.078,2833.237,183.1709,435.8908,71.5425,1442.504,384.7403,72.19981999999999,10.50266,83.83783000000001,1625.121,121.0228,22.93604,1.319421,8.102437,9.019694,64.13386,900.0879,3411.382,251.5656,0.0,29.080509999999997,164.684,17.43616,9.211077000000001,141.7618,24.0995,6.003863,3.689231,2.000644,37.02394,5.0032190000000005,3.267728,2.000644,6.00322,106.5564,103.0639,23_3
1083,45005.8768,1116.2603,1084.0,2662324.0,2723.053,250.161,22292.92,472.2103,59770.95,543.8415,19422.12,160.7804,1298712.0,433.4105,24.21365,29117.96,382.7691,2170.8520000000003,14232.78,1123008.0,419.7036,3.227862,887.5971,6167.231,98.45609,280.4597,482.9684,64222.32,1481.5810000000001,251384.2,2744.506,79.06918,3889.4320000000002,180532.3,2929.6929999999998,78.88154,2291.903,248.5666,343.2972,5396.315,315.9407,1169.882,16425.17,502.8795,851.4959,466.8795,15314.48,329.6236,10976.39,710.2253,13690.07,1384.171,383.5208,669.7177,1423.901,1239.357,407.0821,213.5966,810.1769,196.1768,2605.333,720.0891,4834.062,341.9976,100.7113,439.6501,495.5425,10839.8,1968.4379999999999,7607.491,1709.533,2856.2009999999996,202.8874,411.1167,61.90996,1347.2379999999998,414.493,71.79843000000001,22.50672,97.06514,1567.201,111.4447,22.64849,6.601375,5.195009,12.88563,71.60152,868.9033,3363.595,223.9528,2.3835349999999997,32.57108,166.7124,20.704710000000002,11.25667,161.5296,12.05005,3.000644,7.004523,2.000644,36.02336,4.001932,12.00779,4.002575,2.000644,128.1094,86.05606,23_3
1084,45005.8768,1117.2603,1085.0,2680431.0,2922.507,83.38699,22697.99,507.3919,62751.09,485.5216,19953.5,295.0204,1310175.0,278.9078,0.0,30583.34,447.058,2095.812,13895.34,1125461.0,533.1791,43.7213,842.1584,5731.806,173.3415,333.0029,347.4433,64070.31,1529.354,252726.2,2396.487,91.39988000000001,3802.292,182329.8,2714.315,45.19491,2529.803,264.5171,325.8962,5184.755999999999,241.0296,1185.735,16372.31,493.6785,826.012,359.2294,15377.06,289.7795,11084.73,763.5457,14130.76,1340.594,265.9691,764.2504,1335.888,1122.617,370.8984,215.7233,786.6224,243.1491,2715.0240000000003,723.0898,4717.215999999999,327.277,117.2482,449.5233,495.9803,10606.86,1898.227,7895.147,1798.842,2976.177,178.8452,439.5248,65.77235999999999,1385.172,401.2786,58.43686999999999,10.50261,82.3616,1676.844,131.4709,32.55636,3.9599629999999997,7.79292,7.7310479999999995,51.97129,959.6348,3446.401,234.3451,3.576453,38.38734,180.0183,33.0246,7.1641710000000005,176.4118,17.07027,4.001932,8.005167,2.000644,27.205059999999996,8.004507,5.00322,4.002575,3.001932,135.1396,82.05666,23_3
1085,45005.8768,1118.2603,1086.0,2676555.0,3567.9109999999996,166.774,23001.49,534.9304,61246.54,522.7646,19433.11,107.9672,1299802.0,351.0213,24.21365,30769.77,441.656,1991.743,12725.15,1129288.0,424.6786,34.97704,825.45,6177.651,143.3396,260.3903,390.8483,64997.04,1521.0120000000002,252188.4,2159.74,60.822219999999994,3636.92,180823.7,2535.163,50.84446,2475.081,274.2647,361.8562,5469.463000000001,307.0143,1023.704,16187.37,448.1812,901.561,292.7433,15655.66,418.6874,11023.5,760.538,13948.82,1373.4389999999999,367.9293,747.9116,1314.256,1142.313,333.0562,231.6599,793.7988,248.6866,2778.23,848.9468,4729.928,326.3478,120.1317,398.5103,433.5144,10624.65,2004.057,7747.371,1666.156,2981.3140000000003,166.4819,441.7193,71.32374,1348.145,440.3282,83.22111,15.00414,101.4827,1632.7679999999998,134.324,19.816589999999998,7.921622999999999,9.09269,7.731919,65.20765,902.168,3442.938,242.7619,4.768604,36.06005,163.1112,21.79448,9.210419,145.8492,18.074479999999998,6.003236,5.0032190000000005,4.001932,33.02133,6.0038800000000005,8.005151,2.001288,2.000644,121.0906,96.0619,23_3
1086,45005.8768,1119.2603,1087.0,1152988.0,8035.2390000000005,250.161,10899.07,1726.464,37918.57,1272.017,11134.27,729.0096,929181.5,1389.121,151.3357,16443.64,1245.503,1530.172,68668.12,688079.7,5395.294,70.63723,563.8986,3551.5359999999996,300.4396,220.68,237.4811,48121.45,1274.328,185157.5,9744.92,115.8034,2924.053,141769.5,11083.65,95.41998000000001,1798.0520000000001,781.7853,287.1536,4036.49,637.8514,1065.621,13597.27,1408.08,668.8043,275.2773,12936.35,288.3961,9322.892,2094.067,11364.46,3933.5029999999997,319.738,642.7321,1115.531,977.1238,306.8695,206.4105,709.0787,138.1526,2357.2039999999997,681.634,4546.488,321.9693,104.6333,341.1665,489.5041,9981.436,1780.125,7507.19,1660.855,2846.719,172.2224,395.7835,58.843830000000004,1328.326,357.6354,72.89473000000001,17.56556,61.763630000000006,1612.23,111.8362,15.569939999999999,7.920796000000001,10.39167,10.30834,73.48379,902.5781,3423.09,223.6111,5.959988,26.27314,139.0954,16.344260000000002,5.116607,139.1556,21.08704,5.002576,7.004507,4.001288,31.020129999999998,4.001932,6.003863,1.0,0.0,101.1793,67.04288000000001,23_3
1136,45005.8774,1169.2603,1137.0,2509060.0,1447.691,333.5479,28159.92,621.0013,55269.76,530.3608,19827.16,212.0244,1104297.0,409.5667,60.53431,23409.3,337.1731,1875.558,14995.62,1057637.0,393.9287,29.4948,828.7298,10757.49,143.0237,625.4921,708.4991,55374.19,1335.8629999999998,254581.4,1988.398,121.6451,3455.117,230573.8,2677.982,56.493730000000006,3208.3259999999996,333.5039,541.787,4773.06,146.6143,2066.742,15728.6,397.287,1250.282,630.3181,14151.21,250.3389,10994.15,596.3663,17280.66,1355.4070000000002,459.4056,1434.244,2469.51,2179.2929999999997,705.623,282.3572,1192.269,378.1583,4183.664000000001,1528.5520000000001,11709.12,673.2562,128.8683,733.6744,598.4816,25275.11,3898.562,16968.57,3476.449,6410.14,323.408,898.8597,101.2713,2992.539,860.5923,132.181,33.00505,215.9601,3788.732,282.2398,49.83126,27.72581,22.08158,20.61674,174.0555,2226.094,9686.16,538.6599,9.537208,66.77826999999999,342.6045,35.85928,34.79626,299.2689,42.17473,15.00905,11.00708,6.003236,124.4813,23.01425,13.0084,6.00322,5.0032190000000005,113.0775,10.00644,47_4
1137,45005.8774,1170.2603,1138.0,2433490.0,3091.948,401.1383,29365.86,382.0487,56857.84,454.869,19802.09,159.5436,1078851.0,395.8073,36.32047,23631.1,265.5265,1946.1770000000001,15860.46,1073179.0,278.8882,53.14885,719.5264,10961.13,104.3266,711.4376,693.1317,55786.68,1577.871,260052.5,1512.412,42.57555,3538.147,236450.3,2512.3179999999998,45.62523,2918.986,256.1087,541.8287,4851.742,202.3994,2100.826,15609.84,332.4193,1466.818,494.86,14288.26,279.3496,10912.81,498.1785,17221.56,1218.73,420.8836,1502.719,2580.158,2194.081,711.3424,277.4991,1198.425,340.0383,4340.675,1436.9189999999999,11502.87,655.183,131.3643,842.6858,613.8337,25140.32,3898.383,17034.46,3540.0229999999997,6640.406999999999,360.4837,971.716,106.3348,2921.093,785.7668,120.1982,34.42971,189.3831,3656.533,277.4089,48.1282,22.44464,12.988719999999999,19.50003,180.381,2221.626,9736.785,522.3251,17.88075,56.99953000000001,376.3232,39.23066,26.60983,308.975,35.14605,9.005811,10.358239999999999,4.001932,117.5411,15.009670000000002,6.887244,6.00322,9.005167,113.0909,6.0032190000000005,47_4
1138,45005.8774,1171.2603,1139.0,2391086.0,1080.4389999999999,198.8584,29886.13,549.636,56084.68,320.6401,20282.79,146.1651,1050146.0,417.2382,48.42749,24264.18,273.1927,1679.818,10567.25,1069841.0,278.7527,43.7213,820.6827,11176.67,97.26096,629.4797,707.5986,55785.27,1421.8110000000001,262352.9,1407.9560000000001,76.55124,3576.833,241215.1,1899.507,28.24682,3259.1820000000002,220.6614,672.7578,4978.494000000001,162.7705,2206.627,15161.6,377.4191,1240.226,594.9826,13880.75,276.0786,11339.88,496.1331,18151.96,1053.4589999999998,463.0581,1517.0120000000002,2593.703,2238.827,703.9236,273.2713,1323.7179999999998,393.6866,4201.0509999999995,1496.871,11429.6,622.8362,121.4502,824.791,600.5092,25111.12,3972.864,17187.22,3434.01,6378.056,337.8588,950.5999,149.6137,2877.518,835.2783,148.5051,30.010270000000002,197.1047,3720.2670000000003,240.2538,54.11103000000001,23.76407,15.587489999999999,19.32895,193.1915,2231.379,9783.646,594.5285,9.537227,69.19555,327.5146,34.812709999999996,39.91489,322.2659,30.12175,22.0142,13.00842,6.00322,129.1321,18.01166,8.005151,6.003863,11.00644,100.0658,17.01032,47_4
1139,45005.8774,1172.2603,1140.0,2231812.0,1756.375,83.38699,29641.44,474.3583,55035.63,359.7196,21099.83,223.848,999244.2,272.1592,42.49212,24488.23,241.312,1995.8570000000002,6898.642,1065842.0,273.6968,43.7213,710.9397,10761.09,122.3405,629.2105,801.9103,54612.27,1646.9489999999998,262349.6,1225.177,91.23342,3929.156,243648.0,1664.56,96.03975,3103.8540000000003,212.968,536.6815,5045.7570000000005,142.3087,2013.001,15282.24,337.7597,1505.1129999999998,548.3615,14353.35,303.6922,11104.63,426.9544,18312.95,965.3985,444.9362,1495.619,2407.919,2327.867,710.4649,318.4526,1204.517,355.2581,4175.6320000000005,1549.755,11594.56,631.8345,116.4928,810.8159,562.8008,25192.18,3875.365,17165.72,3482.9840000000004,6460.691999999999,350.5454,886.7729,111.3874,2930.2090000000003,814.3611,112.5933,37.5076,223.8699,3595.684,237.3948,49.54371,15.84242,18.18459,12.8865,170.1209,2092.867,9571.482,538.9056,11.921510000000001,69.79553,390.5478,31.55197,31.72718,302.9087,50.208870000000005,15.00966,9.005794999999999,8.002576,100.3974,19.01164,12.00773,6.003863,15.61101,93.06099,21.012929999999997,47_4
1140,45005.8775,1173.2603,1141.0,2095791.0,1726.682,0.0,31433.17,438.8252,53428.04,216.8017,21515.79,238.2441,960249.9,228.4553,7.259365,23754.32,292.5202,1942.225,7925.441,1062679.0,290.9411,61.21011,790.321,10823.53,111.5781,690.9741,722.2382,53641.25,1544.219,260568.6,990.9329,80.10268,3629.365,244304.2,1457.182,39.54573,3276.0840000000003,203.1975,569.4825,4931.971,140.7691,2050.535,15449.66,337.0144,1438.059,486.4879,13934.1,295.8336,11363.15,436.9387,18752.58,1017.33,465.4203,1443.662,2306.3070000000002,2187.042,668.5583,185.3663,1381.955,407.5381,4102.662,1609.904,11129.79,633.5394,160.8281,913.1646,667.9384,24508.28,3919.123,16766.51,3454.32,6074.4169999999995,354.7327,939.1931,128.1322,2837.373,756.9203,138.5874,42.42497,206.0205,3675.32,248.7579,35.38832,19.80323,33.77309,14.17511,163.2587,2191.36,9625.354,532.3918,12.83348,54.6729,358.1434,28.333790000000004,29.67959,319.7671,35.14547,18.011029999999998,14.00903,8.466385,130.1399,18.01161,7.004507,6.00322,10.00581,116.0912,29.01809,47_4
1141,45005.8775,1174.2603,1142.0,2199834.0,1967.66,83.38699,31132.01,461.2825,55464.07,272.5406,20166.95,222.0271,995365.6,281.5591,48.4273,24687.96,385.9121,1805.5279999999998,13209.07,1066728.0,298.7802,0.0,853.6084,11131.54,97.29297,566.8776,550.9838,53698.51,1388.668,263614.7,1134.797,43.83486,3753.01,247272.4,1722.384,50.84427,3389.619,164.9902,609.9998,4636.404,164.564,2021.889,15066.68,275.7237,1414.299,529.7115,13873.74,287.7965,11094.32,426.5317,18327.52,1035.776,468.5268,1357.128,2349.22,2237.5,700.4929,264.1198,1305.484,355.8529,4302.478,1462.289,11307.28,643.707,112.6395,730.3475,653.1141,24682.79,3968.0029999999997,16922.22,3368.172,6265.894,297.3091,942.2111,129.9718,2950.665,782.7273,138.7084,40.51409,202.2086,3534.2709999999997,247.4816,41.05053,22.444689999999998,24.679370000000002,18.04109,160.4601,2123.792,9708.416,523.9183,10.72938,82.18261,325.4443,37.05113,31.727159999999998,328.6947,41.17123,13.0084,12.007760000000001,3.001288,129.746,14.00903,9.005794999999999,6.00322,13.007760000000001,93.17831,29.018140000000002,47_4
1142,45005.8775,1175.2603,1143.0,2302552.0,1812.021,250.161,30980.34,464.8334,55765.71,279.2248,21237.23,189.7083,1019724.0,270.1695,12.106819999999999,24792.29,285.4417,1728.164,5283.6269999999995,1079736.0,278.4022,34.97704,762.432,10235.64,120.8296,631.0682,710.5748,54745.23,1455.467,264845.2,1166.777,91.23373000000001,3928.4,252243.2,1948.641,22.59755,3290.2709999999997,268.6603,623.5397,5270.357,147.6564,1982.3629999999998,15267.77,367.3136,1279.2160000000001,489.4359,13411.33,283.5705,11442.43,422.8286,18396.86,1102.212,447.5433,1426.394,2274.115,2310.383,723.9044,212.6926,1303.848,364.6917,4169.923,1421.144,11722.79,700.798,139.0325,741.8778,646.5084,24907.44,3910.717,16695.45,3449.0759999999996,6462.771,349.7751,977.43,153.5944,3003.228,820.5289,112.3456,28.508809999999997,194.4789,3476.45,240.2324,33.97287,14.52215,24.68027,25.77299,163.7134,2119.716,9635.491,553.0634,8.345057,66.30091999999999,349.0616,29.422829999999998,45.03095,288.728,34.13773,9.005151,12.00774,13.00773,103.0711,26.01613,8.005151,4.220822,12.00708,117.7792,43.02785,47_4
1143,45005.8775,1176.2603,1144.0,2389748.0,1604.396,0.0,31514.79,502.6749,55766.98,388.2296,21068.51,248.1819,1035798.0,315.6772,60.534119999999994,24942.6,274.3576,2003.815,2641.813,1068621.0,320.2602,52.465709999999994,787.5912,10730.93,174.6443,629.5065,632.0522,52742.57,1543.535,265658.5,1441.557,54.7401,3752.235,256718.1,2080.009,45.19491,3426.92,210.5769,650.9627,4896.715,181.4749,1912.639,14973.89,306.1872,1360.861,529.6262,13720.53,295.3104,11288.35,618.3771,18434.07,1354.5520000000001,503.9767,1449.164,2454.728,2212.141,746.0801,251.965,1280.24,377.0026,4487.153,1476.785,11748.42,649.496,151.2713,849.2649,632.7204,24686.25,3907.812,16736.12,3400.8759999999997,6574.379,368.0024,920.8777,114.7745,2704.486,756.9832,147.2938,22.50677,185.3972,3685.256,268.8221,39.634890000000006,11.88159,16.88559,19.329720000000002,177.8248,2004.035,9819.69,551.0198,9.536442,70.74556,354.3319,35.962140000000005,30.70369,290.6713,33.13775,9.443608,7.004539,4.002575,128.6275,21.45853,5.0032190000000005,7.004507,14.0084,102.0625,38.020379999999996,47_4
1144,45005.8775,1177.2603,1145.0,2458539.0,2389.305,389.249,31464.53,645.6205,56934.9,323.3491,19607.97,289.4233,1042307.0,447.201,36.32067,25212.01,252.6415,1945.785,5283.6269999999995,1073909.0,263.6075,34.97704,768.9926,10735.89,137.5539,603.736,757.1255,55099.65,1387.6960000000001,267212.2,1856.905,92.16011999999999,3691.6090000000004,259839.9,2636.9240000000004,80.79041,3374.836,288.0401,530.3477,4848.56,151.7832,2145.403,15495.98,307.0767,1420.132,509.7653,14156.15,280.8799,11392.16,624.0826,18712.39,1462.7679999999998,569.2558,1515.524,2546.92,2262.578,678.1786,262.1862,1289.077,337.9371,4204.201,1519.374,11634.33,617.7384,94.26295,786.1459,634.4706,24854.1,3981.083,16915.05,3443.0840000000003,6450.635,316.3716,921.8974,114.5634,2872.778,704.7419,138.7204,18.00616,216.9019,3554.268,244.5497,35.631640000000004,18.48294,22.08152,14.17511,155.4974,2200.511,9616.761,556.5135,11.919989999999999,53.509730000000005,345.3602,37.051140000000004,26.609859999999998,285.3979,39.16217,10.00579,10.00646,4.001932,107.0853,23.01062,5.0032190000000005,9.521768,8.004507,85.17667,30.0187,47_4
1145,45005.8775,1178.2603,1146.0,2491100.0,2019.7979999999998,0.0,31002.08,829.4763,56923.46,505.0659,19862.0,274.9895,1061091.0,433.5318,12.106819999999999,24691.87,243.3084,2147.752,15860.42,1067696.0,485.0656,8.744261,797.4443,10052.45,137.7478,555.8312,615.0064,54329.61,1486.8329999999999,267319.0,2055.824,54.740190000000005,3697.179,256803.0,3140.361,67.79283000000001,3319.861,319.4735,559.0357,5252.908,197.972,2019.32,15575.55,428.551,1200.505,497.6499,13331.93,284.6379,11266.48,693.4302,18573.64,1574.774,504.9572,1421.911,2196.437,2144.1220000000003,683.4667,264.5601,1157.175,355.2805,4016.0840000000003,1565.2579999999998,11619.84,654.2593,129.9895,771.5813,569.9015,24604.35,3937.1440000000002,17057.33,3281.335,6541.229,319.25,932.3591,116.6587,2627.171,737.8926,163.1323,22.50766,228.5499,3507.03,267.2002,49.53783,33.006159999999994,15.58663,19.328879999999998,172.2218,2052.447,9705.018,561.6879,13.11289,48.85662,338.2581,38.14095,31.72652,281.6119,40.165690000000005,6.003236,11.00708,3.001288,119.15,20.01288,4.002575,7.003864,11.00647,100.3309,35.48323,47_4
1146,45005.8775,1179.2603,1147.0,2501318.0,3104.9390000000003,166.774,29869.83,837.1765,54639.16,484.1952,20241.54,266.9059,1069347.0,447.9026,48.4273,25345.36,356.3791,1846.329,15150.98,1049314.0,446.2823,26.232779999999998,893.0004,10128.68,254.8645,606.783,693.0975,53858.8,1463.9520000000002,261058.9,2335.567,81.97962,3678.987,255575.0,3496.762,39.54555,3250.7940000000003,402.6948,553.9308,5068.9490000000005,309.5539,2230.7,14979.32,394.0946,1237.518,500.1704,13781.28,238.6413,10956.48,752.421,18574.06,1670.588,492.8951,1433.2089999999998,2339.345,2260.718,672.8464,279.3311,1304.175,364.7025,4112.557,1412.62,11476.83,634.7936,118.9713,728.4581,609.4958,24317.01,3960.72,16789.42,3326.165,6551.033,355.776,906.1604,91.6318,2753.99,779.2736,142.6227,37.5077,227.6004,3443.4590000000003,256.7312,47.36534,14.6459,27.27812,14.12396,158.516,2082.156,9785.044,502.7811,9.536479,58.16294,344.1884,34.8717,40.15477,343.4053,31.12807,9.005151,10.00644,10.0058,125.4586,21.01357,5.003235,4.4553519999999995,5.0032190000000005,105.6702,37.508,47_4
1214,45005.8783,1247.2604,1215.0,2390452.0,2680.054,41.04203,34137.15,624.6802,55328.54,517.8862,20097.13,256.122,911444.5,587.4795,48.4273,26708.79,423.9327,1424.433,13709.57,1003079.0,468.9667,26.318309999999997,824.6672,12443.64,278.5714,693.5239,771.4662,50174.68,1235.272,273180.3,2175.609,85.15141,3821.6220000000003,304270.4,3183.054,35.31967,3831.784,368.9097,500.3408,5436.323,205.3882,2398.9629999999997,14745.88,414.7845,1527.951,540.3409,13782.96,288.3594,11085.35,665.3694,21469.53,1988.829,572.7669,1796.4,2781.2209999999995,2581.815,864.1835,236.777,1557.878,391.691,4958.27,1691.1870000000001,15621.01,906.1308,156.0537,918.5016,878.2908,31647.94,4612.306,21251.01,4141.5,8603.615,421.1738,1080.9080000000001,135.0287,3471.836,931.969,179.557,39.63385,200.5803,4411.649,287.8925,50.95924,25.0844,28.575490000000002,23.84006,214.9554,2491.146,14155.37,692.0457,20.26588,76.77119,441.8731,50.12831,60.38442,364.9937,40.42177,18.121,13.00842,15.006110000000001,194.3716,28.236340000000002,11.00646,6.00322,16.00966,87.11929,166.6611,49_4
1215,45005.8783,1248.2604,1216.0,2401100.0,3104.429,166.774,35051.51,811.6161,52750.78,401.5612,20373.53,236.3994,906292.8,452.307,60.53431,25533.96,488.9769,1510.277,6417.701,1009194.0,500.6718,17.48852,689.4703,12249.32,209.8239,686.4597,678.7546,52483.54,1390.483,273319.8,2137.212,60.822219999999994,3752.198,307145.5,3742.1,45.195,3768.927,483.2677,688.8309,5340.441,216.3022,2611.959,14964.61,423.2879,1534.0770000000002,549.637,12974.38,305.3085,11329.41,782.3127,21678.45,2066.385,560.2812,1616.55,2899.948,2525.849,940.1046,341.42,1445.2779999999998,431.3841,4847.558,1675.661,16096.07,784.5794,146.701,965.6753,839.4365,31980.47,4778.895,21067.44,4026.7709999999997,8292.940999999999,397.821,1129.501,139.8007,3300.6890000000003,934.8723,138.7144,47.278059999999996,181.3634,4489.751,305.8731,53.789640000000006,30.365509999999997,21.13854,15.4638,221.6728,2493.044,14127.91,723.2106,14.30086,80.26395,454.8069,47.94878,46.59867,355.5581,40.16632,15.048129999999999,11.0071,12.0071,181.1412,26.03246,17.20642,7.004507,10.00645,104.3374,176.2207,49_4
