,AbsTime,RelTime,Cycle,m15.009 (B_m15.009) (Corr),m18.023 (B_m18.023) (Corr),m18.921 (B_m18.921) (Corr),m18.958 (B_m18.958) (Corr),m19.019 (B_m19.019) (Corr),m20.012 (B_m20.012) (Corr),m21.010 (B_m21.010) (Corr),m27.003 (B_m27.003) (Corr),m28.914 (B_m28.914) (Corr),m29.025 (B_m29.025) (Corr),m29.980 (B_m29.980) (Corr),m30.022 (B_m30.022) (Corr),m30.998 (B_m30.998) (Corr),m31.971 (B_m31.971) (Corr),m32.903 (B_m32.903) (Corr),m32.952 (B_m32.952) (Corr),m33.021 (B_m33.021) (Corr),m34.019 (B_m34.019) (Corr),m36.906 (B_m36.906) (Corr),m36.954 (B_m36.954) (Corr),m37.026 (B_m37.026) (Corr),m37.645 (B_m37.645) (Corr),m38.009 (B_m38.009) (Corr),m38.889 (B_m38.889) (Corr),m38.935 (B_m38.935) (Corr),m39.005 (B_m39.005) (Corr),m40.001 (B_m40.001) (Corr),m40.895 (B_m40.895) (Corr),m41.014 (B_m41.014) (Corr),m42.008 (B_m42.008) (Corr),m42.916 (B_m42.916) (Corr),m42.993 (B_m42.993) (Corr),m43.998 (B_m43.998) (Corr),m44.895 (B_m44.895) (Corr),m44.951 (B_m44.951) (Corr),m45.028 (B_m45.028) (Corr),m45.938 (B_m45.938) (Corr),m46.013 (B_m46.013) (Corr),m46.915 (B_m46.915) (Corr),m46.972 (B_m46.972) (Corr),m47.048 (B_m47.048) (Corr),m47.903 (B_m47.903) (Corr),m48.031 (B_m48.031) (Corr),m49.031 (B_m49.031) (Corr),m50.892 (B_m50.892) (Corr),m51.023 (B_m51.023) (Corr),m52.025 (B_m52.025) (Corr),m52.895 (B_m52.895) (Corr),m53.011 (B_m53.011) (Corr),m54.894 (B_m54.894) (Corr),m55.025 (B_m55.025) (Corr),m56.025 (B_m56.025) (Corr),m56.933 (B_m56.933) (Corr),m57.020 (B_m57.020) (Corr),m59.033 (B_m59.033) (Corr),m61.016 (B_m61.016) (Corr),m62.894 (B_m62.894) (Corr),m62.950 (B_m62.950) (Corr),m63.030 (B_m63.030) (Corr),m64.030 (B_m64.030) (Corr),m64.910 (B_m64.910) (Corr),m65.050 (B_m65.050) (Corr),m66.044 (B_m66.044) (Corr),m66.904 (B_m66.904) (Corr),m67.039 (B_m67.039) (Corr),m68.032 (B_m68.032) (Corr),m68.921 (B_m68.921) (Corr),m69.036 (B_m69.036) (Corr),m70.919 (B_m70.919) (Corr),m71.011 (B_m71.011) (Corr),m73.043 (B_m73.043) (Corr),m74.044 (B_m74.044) (Corr),m75.054 (B_m75.054) (Corr),m76.905 (B_m76.905) (Corr),m77.037 (B_m77.037) (Corr),m78.915 (B_m78.915) (Corr),m79.048 (B_m79.048) (Corr),m80.047 (B_m80.047) (Corr),m80.996 (B_m80.996) (Corr),m81.078 (B_m81.078) (Corr),m81.942 (B_m81.942) (Corr),m82.068 (B_m82.068) (Corr),m82.927 (B_m82.927) (Corr),m83.058 (B_m83.058) (Corr),m87.032 (B_m87.032) (Corr),m89.044 (B_m89.044) (Corr),m90.922 (B_m90.922) (Corr),m91.054 (B_m91.054) (Corr),m92.049 (B_m92.049) (Corr),m92.933 (B_m92.933) (Corr),m93.078 (B_m93.078) (Corr),m93.938 (B_m93.938) (Corr),m94.073 (B_m94.073) (Corr),m94.963 (B_m94.963) (Corr),m95.078 (B_m95.078) (Corr),m95.942 (B_m95.942) (Corr),m96.072 (B_m96.072) (Corr),m101.079 (B_m101.079) (Corr),m104.938 (B_m104.938) (Corr),m105.047 (B_m105.047) (Corr),m106.948 (B_m106.948) (Corr),m107.067 (B_m107.067) (Corr),m108.072 (B_m108.072) (Corr),m108.959 (B_m108.959) (Corr),m109.079 (B_m109.079) (Corr),m118.957 (B_m118.957) (Corr),m119.063 (B_m119.063) (Corr),m120.967 (B_m120.967) (Corr),m121.084 (B_m121.084) (Corr),m133.075 (B_m133.075) (Corr),m134.989 (B_m134.989) (Corr),m135.098 (B_m135.098) (Corr),m136.000 (B_m136.000) (Corr),m137.015 (B_m137.015) (Corr),m137.157 (B_m137.157) (Corr),m138.142 (B_m138.142) (Corr),m139.120 (B_m139.120) (Corr),m155.129 (B_m155.129) (Corr),m156.128 (B_m156.128) (Corr),m163.129 (B_m163.129) (Corr),m175.056 (B_m175.056) (Corr),m181.137 (B_m181.137) (Corr),m183.153 (B_m183.153) (Corr),m203.083 (B_m203.083) (Corr),m203.940 (B_m203.940) (Corr),m205.174 (B_m205.174) (Corr),m217.146 (B_m217.146) (Corr),m218.133 (B_m218.133) (Corr),m227.103 (B_m227.103) (Corr),m273.213 (B_m273.213) (Corr),m330.839 (B_m330.839) (Corr),m429.100 (B_m429.100) (Corr),m430.102 (B_m430.102) (Corr),m445.131 (B_m445.131) (Corr),m447.116 (B_m447.116) (Corr),group_id
921,45006.0485,927.9358,922.0,5400.843000000001,23631.06,768.0764,7660.306,15317920.0,5130.659000000001,6698466.0,2608.577,334.7431,115552.5,2356.063,2770.406,1173.468,68345.07,22.76915,213.5106,222590.1,1524.569,318.4559,51.41762,3558251.0,5206.71,10459.67,76.82611,455.5374,96231.09,2195.342,123.1628,3865.96,577.2339,153.5683,5320.971,743.1088,159.1771,3221.4509999999996,679379.3,64.92789,7528.7390000000005,131.069,8690.701,1195017.0,60.57334,14081.59,858.8352,34.988170000000004,41950.45,515.4102,94.0095,8754.014000000001,72.27069,197528.8,323.7947,99.97426999999999,8714.595,2746.855,1958.796,21.07384,2953.908,48040.47,702.7237,116.5241,118388.5,2985.216,61.09274,5196.418,1890.87,192.0667,7316.5830000000005,326.8067,3711.8379999999997,754.713,131.102,906.5594,370.4395,3115.018,105.9504,15314.07,1008.3380000000001,79794.52,324724.2,242.3125,9663.777,37.19402,768.8798,2372.7929999999997,902.8295,475.1185,16095.17,1326.8339999999998,248.0534,9966.499,62.60426,940.4155,8328.754,47404.29,205.4666,1725.421,69.38604000000001,195.1151,1155.8319999999999,185.3469,1647.828,265.9109,89.86544,593.3357,89.25809,244.089,234.5144,799.247,170.5594,241.4506,741.9972,585.6037,42460.68,274850.3,11611.94,433.834,9271.054,514.3436,30.88819,385.1693,70.04589,86.05637,57.43584,129.7287,37.79007,235.326,34.97517,125.4025,61.03909,92.06023,248.2398,84.89901,172.2039,86.05627,50_3
922,45006.0485,928.9358,923.0,6748.525,22744.29,1105.219,6472.396,15302280.0,5974.406999999999,5953482.0,2900.8459999999995,272.1574,114853.5,2240.538,2345.8920000000003,1273.346,70460.55,68.30745999999999,259.8202,224575.3,1581.704,196.1148,88.22346,3558149.0,4498.87,10531.84,95.62805999999999,411.5861,96994.75,2322.278,116.4415,3800.885,625.5934,186.3074,4850.708,809.2631,143.547,3408.824,668562.9,60.89284,7493.031,81.79544,8940.196,1207848.0,80.54590999999999,14350.98,908.9092,10.80689,42770.05,503.3329,112.5318,9120.378,86.98733,197093.6,307.8577,154.4539,8955.578000000001,2944.7309999999998,2035.401,29.34345,2830.363,48435.83,775.1517,59.87116999999999,118593.5,2964.9429999999998,77.97825999999999,5030.853,1694.3139999999999,216.574,7226.146,340.8538,3550.531,748.951,119.8749,829.2117,402.726,3148.486,123.2112,15347.94,992.043,78043.82,322044.5,179.8278,10334.39,39.93845,715.1551,2361.677,847.7594,440.0919,16089.65,1293.748,240.9962,9776.929,59.2151,962.4258,8019.334,47406.5,200.8981,1711.795,64.3452,199.2227,1109.6689999999999,168.8893,1598.348,257.7709,67.26189000000001,563.5217,93.50744,265.3474,201.1886,865.9714,144.0905,266.3635,745.5845,573.2196,40232.81,275007.6,11565.8,464.2965,8847.589,451.6089,47.452329999999996,387.7389,73.04714,72.32861,61.196369999999995,125.6846,22.01418,213.2059,27.01744,130.1405,77.72258000000001,94.06153,366.0317,95.06187,222.3532,89.0581,50_3
923,45006.0485,929.9358,924.0,5797.494000000001,19866.56,2251.469,8005.104,15416200.0,6207.779,6309758.0,2583.258,338.9885,115624.2,2179.104,2297.35,1416.609,70164.51,68.30765,226.8036,224976.0,1457.3570000000002,389.2256,71.95702,3451222.0,5160.479,10468.19,55.78301,369.4123,95074.77,2438.6820000000002,176.3109,3708.26,652.9312,146.93,4617.8279999999995,750.3494,208.0336,3518.615,675435.6,85.35611,7179.803000000001,104.6683,8133.576999999999,1209804.0,77.0934,14511.14,945.0356,29.989859999999997,44367.04,575.8477,98.05809,9682.007,100.244,197765.2,286.8944,142.7898,8643.479,2905.275,1855.005,22.00509,2734.361,47279.46,778.6962,58.72263,119550.8,3116.3790000000004,55.013830000000006,5045.104,1873.943,205.8325,7684.104,406.5217,3529.446,762.0264,89.2134,929.0656,382.515,3175.264,130.1848,15225.64,1019.873,76700.3,322558.9,166.2613,10248.79,56.04296,787.9367,2399.775,846.7189,401.1168,15547.19,1317.625,193.4077,9915.358,66.03191,965.5135,8215.055,47626.55,173.7531,1762.02,51.86823,198.1716,1123.468,179.8116,1648.26,262.6731,89.71271999999999,573.4068,77.65244,252.0666,209.2048,891.2118,156.8433,243.5316,728.7807,591.0801,37786.52,269052.8,11693.82,399.4101,9078.016,416.5826,46.37448,415.3937,63.19766,77.95724,70.79675,133.7745,46.02991,189.2727,27.0175,129.85,65.19874,98.07145,439.6566,118.0882,264.7403,94.0612,50_3
924,45006.0485,930.9358,925.0,5984.415,22437.04,1512.3770000000002,7491.3859999999995,15349970.0,6768.604,6390214.0,2510.745,128.946,116485.9,2448.6479999999997,2629.577,1322.775,68628.67,56.923069999999996,332.4328,229078.0,1490.2079999999999,275.2456,64.16824,3579996.0,5439.501,10064.27,44.52981,281.9008,97236.12,2403.072,147.4729,3717.14,537.6242,179.2416,5404.049,715.6122,154.8024,3474.9709999999995,677161.5,115.8953,7694.7480000000005,67.34879000000001,8032.703,1225948.0,99.10929,14231.24,933.2848,27.617620000000002,44610.25,515.6479,75.32751,9255.625,99.07023000000001,197607.9,284.9397,131.1938,8666.88,2724.825,1934.51,18.49718,2774.638,46825.56,772.949,65.51205,120125.2,3101.47,69.2574,5262.316,1971.473,251.5965,7137.839,319.3778,3557.3179999999998,776.4058,83.26584,871.9827,315.0188,3081.525,132.9155,15341.96,1071.631,75226.95,325301.7,195.1734,9998.077,32.0797,731.7077,2367.992,830.4739,387.0089,15976.6,1159.1860000000001,209.1428,10338.33,73.94171,1061.88,7825.05,47826.39,187.8755,1816.211,42.6034,165.7579,1111.421,135.9724,1570.88,294.2368,62.95308000000001,551.586,71.97041,259.2557,168.7288,860.903,142.3562,215.1337,717.6505,538.9738,36156.82,270182.4,11309.92,411.1562,9054.14,506.4539,53.92329,365.0417,69.39688000000001,90.06255,60.71088,144.738,40.54185,214.4714,32.020109999999995,144.5538,70.04173,90.05894,433.9308,117.0876,295.6107,108.0706,50_3
925,45006.0485,931.9358,926.0,6094.897,21128.54,1693.8120000000001,6504.709,15340350.0,4667.814,5942386.0,2650.705,437.8781,119001.8,2549.674,2492.908,1309.812,68452.94,147.9601,358.5104,233415.7,1625.444,389.226,99.73437,3443633.0,5571.148,11045.86,79.68996,467.3525,97945.73,2410.48,87.24979,3699.715,601.811,134.6383,5252.573,702.4256,199.068,3449.494,670799.0,125.4299,7804.271,107.1618,8579.171,1226949.0,76.96434,14584.89,969.9268,36.23775,45565.04,543.0388,116.191,9372.19,98.99242,196753.9,341.0981,135.0449,8659.457,2818.745,1897.779,27.32305,2531.342,47448.04,699.9021,73.96710999999999,121071.7,3177.478,50.85548,5168.33,1861.2920000000001,196.6062,7136.107,371.8029,3747.27,739.4521,77.30763,935.2724,296.346,3101.49,102.0347,14987.12,971.239,73971.38,323268.2,192.1346,10007.25,42.114329999999995,772.4811,2327.129,810.0906,399.0579,16065.71,1395.9460000000001,188.5729,10348.66,76.95467,1066.307,7667.74,47327.98,220.2995,1748.715,48.25867,170.7146,1081.369,160.1746,1689.5870000000002,283.5897,94.21316999999999,469.2345,78.93923000000001,272.8554,185.6559,832.8823,160.9912,247.928,750.6093,611.9612,34886.64,270787.7,11337.51,379.1259,9114.22,451.1536,51.76706,373.0024,75.02493,78.20763000000001,57.037319999999994,127.2684,38.02467,206.5486,35.21032,142.814,86.05578,101.2967,457.04,120.0969,325.4909,100.0654,50_3
926,45006.0486,932.9358,927.0,5752.821,22408.79,1553.254,6391.515,15348020.0,6735.634,6265624.0,2581.8779999999997,333.371,119168.6,2333.013,2163.223,1153.812,72455.02,75.37122,311.3133,233918.5,1607.3020000000001,274.2269,44.11181,3566252.0,4934.904,10377.93,95.62779,393.6638,94724.59,2127.8070000000002,105.7298,3627.03,532.1576,170.554,4667.628,706.3961,149.2287,3041.672,672281.8,84.20593000000001,7611.456999999999,102.0863,7518.854,1237535.0,62.03601,14173.11,932.5198,34.98825,45092.41,647.567,85.20316,9339.608,141.3085,198233.3,281.636,114.7109,8628.716,2722.611,2103.106,19.829639999999998,2676.579,47820.18,723.8647,61.721819999999994,122837.5,3031.815,54.24565,4811.246,1956.585,235.9877,7217.616999999999,293.6347,3626.239,736.461,115.9776,942.4841,340.7277,3253.51,113.0403,15407.87,1018.961,73241.83,322421.4,176.7337,10036.55,50.0664,688.9943,2449.012,812.1767,384.0164,16079.17,1414.859,178.3801,10155.38,70.43009,1053.835,7842.088000000001,46844.76,172.2557,1764.902,64.37292,184.4691,1136.738,139.5966,1508.73,307.37,76.22398000000001,540.2371,66.62103,240.0768,196.2869,873.9064,150.5992,246.6095,723.3975,529.3918,36310.04,271715.6,11361.74,468.7153,8919.106,468.9004,37.21582,382.6917,62.040530000000004,59.913959999999996,60.56734,110.4085,38.02465,188.2714,23.01419,146.8743,51.03259,82.05346999999999,457.2521,119.7264,308.3594,99.85843,50_3
927,45006.0486,933.9358,928.0,6698.460999999999,25364.94,1334.1989999999998,6403.51,15607890.0,5528.3769999999995,6666438.0,2903.2059999999997,274.9986,120402.4,2142.823,2295.264,1418.9470000000001,72079.43,102.4616,212.623,235032.6,1588.007,291.9178,43.04319,3644670.0,5364.121999999999,10145.76,119.5351,443.3479,94138.32,2167.429,115.2527,3866.958,568.0422,126.1328,4944.394,805.0135,149.9481,2600.274,677193.1,98.36066,7771.1759999999995,114.4963,6154.313,1246515.0,60.57334,14807.94,990.0065,49.270540000000004,46433.18,594.6358,105.6903,9335.997,98.9749,195165.6,351.5458,83.58324,8622.918,2853.7929999999997,1936.586,17.88839,2581.76,47375.13,739.7092,54.88372,122020.8,2993.25,63.09896,5042.616,1954.73,200.0494,6938.97,311.7329,3577.595,811.4859,98.14058,886.6339,401.7325,3238.695,135.3687,14903.4,1167.606,73365.13,324539.1,180.507,9966.063,34.71428,770.5424,2240.757,851.5179,408.8575,15815.89,1418.033,218.1823,10327.78,64.6769,947.2051,7848.205,47023.3,172.5136,1731.997,50.14371,182.5203,1073.604,163.9292,1626.1170000000002,243.9232,77.10361999999999,534.4952,74.75636,242.5101,165.5176,852.9565,145.8624,230.8648,655.2763,587.7416,38005.72,274949.2,11299.09,410.2559,9011.357,465.0598,35.589079999999996,414.1157,76.62045,62.75966,58.26871,134.1501,45.02937,201.1222,33.02143,120.1158,59.038380000000004,88.05762,470.3051,98.77545,289.3008,97.84944,50_3
928,45006.0486,934.9358,929.0,6091.3769999999995,21000.66,1078.987,7994.616,15734120.0,5847.5830000000005,5912653.0,2938.441,235.5744,119259.7,2201.1220000000003,2255.718,1098.742,72744.95,56.922880000000006,314.6162,234847.3,1723.3,194.6117,44.11123,3598051.0,5447.323,9779.155999999999,95.62805,398.9207,94174.44,2216.053,137.6526,3444.46,634.1674,156.5508,5034.457,781.9749,151.878,2403.371,671627.6,102.4762,7424.196,96.87716999999999,5250.281999999999,1258541.0,91.62377,14517.38,980.4219,44.984790000000004,46167.51,478.0168,83.95243,9440.085,115.7173,195752.6,308.6435,105.2797,8891.872,2890.91,1859.2479999999998,33.01141,2317.0589999999997,47181.25,732.4056,98.82262,123344.9,3033.3540000000003,64.41681,5199.82,1921.493,139.7297,7387.42,285.867,3354.427,742.8307,96.80436999999999,907.9066,330.2971,2987.03,136.724,15269.34,968.8804,70471.98,319176.0,215.8238,9747.454,37.0001,714.7973,2433.2960000000003,790.7932,381.9815,16024.87,1264.441,215.3766,10386.17,61.24856,945.4784,7452.973000000001,46780.25,165.4949,1715.471,57.195640000000004,120.0657,1051.992,150.578,1604.684,267.0904,73.30488000000001,515.848,86.05167,240.449,164.6459,822.5375,134.5329,235.1275,720.4319,579.6457,38570.9,269215.8,11412.59,439.4696,8755.44,449.8932,45.20725,390.0834,65.0424,79.05176999999999,55.957919999999994,141.6747,42.02737,206.9135,29.01887,146.5684,54.035030000000006,103.0672,493.7979,116.0944,300.9382,110.1381,50_3
929,45006.0486,935.9358,930.0,6264.937,20997.15,667.0959,6887.509,15760940.0,6195.621999999999,6429926.0,3111.43,163.9373,121750.5,2289.917,2340.52,1320.121,72602.73,102.4618,230.0836,237651.8,1759.5929999999998,298.7267,59.82614,3613958.0,5472.611999999999,10873.23,111.5664,300.8636,92646.81,2315.2039999999997,66.13786,3368.134,563.4213,120.4275,4541.597,777.1995,290.7877,2059.4570000000003,671994.8,62.760630000000006,7445.979,59.3683,4471.712,1246841.0,66.08018,14628.56,887.3503,44.98487,44869.66,485.2477,87.09727,9221.679,84.5102,196451.5,364.6212,54.342659999999995,8502.386,2880.4509999999996,1911.4389999999999,23.72684,2263.784,47518.51,707.504,88.05627,122114.0,3180.752,68.94605,5000.488,1808.787,134.2117,7101.62,270.4305,3370.324,683.3602,71.37056,822.1736,358.3284,3140.2529999999997,108.1937,15309.71,1137.093,69061.93,321594.8,199.0335,9739.118,38.859790000000004,672.9565,2473.502,833.8502,375.656,15979.62,1388.8129999999999,195.1295,10290.42,54.51644,985.6861,7341.733,46992.7,157.5199,1756.5479999999998,55.68049,198.0369,1098.897,148.1681,1579.023,249.0221,71.46970999999999,515.5295,71.68845,237.2949,177.9167,855.0232,148.3625,246.3144,708.9348,572.7414,39178.57,269794.2,11461.7,449.3618,8804.03,458.8088,35.58968,381.0659,61.03575,60.03914,57.349419999999995,125.5241,29.534679999999998,226.8684,38.586929999999995,177.4816,59.034890000000004,85.05589,449.4891,128.1059,317.4016,101.0661,50_3
930,45006.0486,936.9358,931.0,6072.875,22922.25,1618.078,6794.75,15789010.0,4775.026,5068403.0,2397.28,268.0056,118913.6,2482.2729999999997,2257.437,1369.9389999999999,70585.73,56.922880000000006,347.7869,235985.2,1539.81,396.3499,84.77663000000001,3481962.0,5169.032,10273.33,63.75187,303.2229,93873.41,2219.593,146.3411,3546.7909999999997,616.8566,123.3585,4903.108,794.8579,222.513,1642.0120000000002,676108.7,59.025180000000006,7265.6,46.34603,3418.8190000000004,1258776.0,49.55993,14201.64,939.5689,24.99155,45877.48,547.2366,85.24006999999999,9365.423,104.1383,199166.1,259.0358,112.3684,8247.48,2673.5570000000002,1764.144,14.671629999999999,1931.14,47124.43,835.1168,56.988580000000006,121988.1,3278.74,50.84335,5155.94,1837.582,185.033,7303.996999999999,245.7211,3432.97,779.7803,104.082,891.8791,286.0553,3123.684,102.8609,14905.97,993.3535,66187.91,317329.8,186.3091,10002.54,47.86786,637.64,2331.732,836.1197,350.1755,16094.8,1319.4089999999999,212.1273,10137.61,58.14442,949.7598,7165.729,46511.19,179.0007,1689.5729999999999,76.15864,154.1831,1090.018,155.97,1680.265,277.9493,91.56159,505.2015,64.28313,238.0802,148.8899,814.827,142.9648,232.2687,723.5217,574.6771,38767.51,271613.1,11392.92,423.8102,8957.218,440.7684,33.80764,370.1324,70.04588000000001,95.12859,75.04597,138.1637,34.022040000000004,184.3611,21.185579999999998,148.2613,66.04239,87.05325,429.3729,121.1011,304.6781,121.0975,50_3
931,45006.0486,937.9358,932.0,7005.91,21754.57,1939.085,7052.241999999999,15690940.0,5452.632,6388706.0,2973.718,264.2597,120348.2,1982.8729999999998,2347.271,1558.876,72111.61,45.538309999999996,183.5536,239910.3,1722.0729999999999,274.2276,50.814209999999996,3646568.0,5111.715999999999,10221.87,85.30859,419.0447,94654.13,2295.965,117.0363,3763.0159999999996,813.1422,150.0028,5010.494000000001,797.9181,177.972,1797.984,667541.9,85.47174,7537.713000000001,141.0753,5031.238,1264396.0,85.86964,14469.78,877.8485,19.99324,46062.38,495.1725,106.6375,9768.843,98.07935,195623.0,347.1422,132.9586,8456.947,2959.9770000000003,2038.7020000000002,20.2523,2197.1479999999997,47264.79,671.5017,76.65021999999999,121064.6,3186.026,48.226459999999996,5159.2570000000005,1731.48,152.0125,7175.585999999999,298.3165,3458.091,729.7668,72.66573000000001,869.7842,264.0868,3077.4709999999995,93.082,14958.55,1087.165,69915.16,319090.9,168.4625,9764.318000000001,52.07159,719.2021,2375.261,787.4354,430.7758,15795.78,1326.391,182.5768,10101.99,93.70599,1082.8010000000002,7584.108,46910.98,177.5241,1730.9089999999999,73.28205,155.6652,1046.578,154.9421,1613.5929999999998,289.5351,82.50919,540.5966,77.81312,234.1783,180.1182,911.3638,164.25,255.8112,740.2477,555.614,39617.51,270376.7,11182.78,389.5266,8888.851,463.2083,43.1391,362.3903,64.04195,73.55605,65.99661,149.7334,39.025220000000004,184.8618,37.91527,126.5475,50.031890000000004,97.06348,446.484,120.0821,284.6111,119.8591,50_3
988,45006.0493,994.9359,989.0,4252.529,24478.77,1220.193,6138.914000000001,12647360.0,4697.137,4503338.0,3720.921,382.3753,271615.3,2350.9539999999997,5034.18,1824.9029999999998,41213.01,68.30745999999999,175.4207,150006.2,1145.607,227.9571,81.57212,3643720.0,973.4868,6576.21,79.68996,213.8056,63967.99,1438.895,72.44892,2434.505,851.8488,173.1338,7629.709,704.2389,295.8937,1392.6370000000002,1166174.0,121.8555,13072.61,137.9255,718.577,2396235.0,392.2692,42865.18,2039.955,19.99324,27810.29,406.5587,70.61925,5953.765,71.2104,140479.7,250.4003,80.40377,6218.210999999999,2432.135,7048.571,11.01808,3041.395,79813.91,1137.71,76.34052,256401.3,4161.1140000000005,24.36155,3669.8379999999997,1187.205,135.6086,4830.852,175.6978,2393.972,1302.427,479.3928,1374.4229999999998,279.0876,2762.143,93.80194,10772.92,612.9792,54160.99,190732.6,114.0877,5909.178000000001,17.35714,783.4319,1517.2879999999998,10762.5,372.5191,26691.88,1274.4669999999999,320.1643,42668.14,47.067040000000006,1351.776,5238.813,27809.92,129.2905,1124.21,42.89655,106.4801,706.5969,100.5635,1011.065,155.9196,61.44835,372.0838,43.2673,166.7198,127.9567,538.6993,77.13834,170.9356,488.2977,295.2154,34290.04,169500.0,6784.023,250.9339,4431.439,272.0494,37.58587,145.4067,82.79625,104.0241,25.945870000000003,115.1046,33.0214,99.33797,10.21698,51.22076,23.01489,78.05093000000001,130.8695,46.02983,96.06195,25.01549,49_2
989,45006.0493,995.9359,990.0,4720.939,22478.98,1243.317,5294.268,12666280.0,5630.681,4943779.0,4639.584,473.0897,269228.7,2378.819,3764.348,1267.247,41630.74,45.538309999999996,207.395,149572.6,1097.54,245.6148,63.89235,3559365.0,966.1287,6583.314,31.87593,230.8861,62975.12,1505.934,111.0246,2384.518,891.9525,120.1683,7389.23,623.4701,334.6106,948.4749,1170166.0,128.3132,13398.8,239.3449,418.2429,2282893.0,347.6071,43091.18,2183.272,4.998311,28433.14,435.5733,57.78276999999999,5614.062,60.34465,140205.5,262.9999,70.84557,5914.321,2383.007,6951.637,29.28728,2790.655,80695.37,1131.985,55.254909999999995,261801.4,4300.851,37.29387,3589.5559999999996,1295.511,134.4416,4649.475,212.129,2422.911,1356.172,478.052,1359.4470000000001,237.1497,2715.401,51.48275,10836.19,618.2673,50855.63,189688.2,100.8272,5848.184,51.82947,715.5122,1396.4360000000001,10736.6,350.3569,27737.86,1217.396,331.1006,43957.39,33.088840000000005,1461.44,4975.4529999999995,27634.59,104.5614,997.4638,39.25203,81.94928,684.7816,103.5588,1034.1789999999999,165.3598,52.600559999999994,347.7275,45.74204,173.9809,110.3701,508.5746,74.49146,187.6439,535.1802,308.0906,32484.1,168922.4,6413.0830000000005,223.0733,4182.782,256.041,61.05669,187.7823,68.04436,120.1374,36.64062,129.851,28.018140000000002,89.05794,17.01096,59.210519999999995,36.02336,74.04813,145.1533,56.07541,129.1566,47.03058,49_2
990,45006.0493,996.9359,991.0,4509.252,23280.27,1136.315,5642.83,12539280.0,3637.844,5822962.0,4380.8279999999995,451.9243,268297.8,2325.59,4360.208,1312.149,41514.3,56.923069999999996,183.5748,152141.6,1271.383,213.5649,85.84485,3633248.0,1006.318,6491.918000000001,47.814029999999995,303.9671,61847.0,1587.7060000000001,58.83643000000001,2569.911,920.3829,159.8869,7685.981,740.5356,252.923,806.7044,1150545.0,155.3336,13279.22,165.2619,284.1981,2361700.0,472.6873,42952.98,2131.472,14.994929999999998,27737.09,459.8134,42.37154,5379.499,44.50627,139591.4,240.7204,54.80761999999999,5918.812,2507.442,6840.366,19.89183,2324.249,78300.66,1063.743,66.33961,262423.6,4262.17,47.46501,3649.5679999999998,1216.026,88.66558,4639.5109999999995,148.1414,2401.584,1391.29,559.5877,1354.713,191.662,2687.415,99.24094000000001,10714.41,677.9813,46660.22,189990.7,84.15799,5788.446,22.31639,635.7034,1459.99,10370.33,358.9196,27349.58,1317.935,244.1521,44172.59,36.5393,1456.1770000000001,4495.964,27760.58,99.35815,1136.35,67.98949,80.52946,684.2657,105.9955,935.2416,141.7378,49.51572,341.8559,57.39415,161.7732,107.2157,508.7164,72.67727,151.9767,462.857,260.8735,30453.9,167065.9,6452.16,238.4975,4199.379,272.1368,59.316480000000006,165.2955,90.75838,125.2533,33.28733,138.0046,29.01874,101.1438,14.008420000000001,59.871190000000006,35.022090000000006,59.038380000000004,213.5335,70.04553,159.188,53.034290000000006,49_2
991,45006.0493,997.9359,992.0,4458.755999999999,22643.25,1021.823,5093.5,12553620.0,5488.738,4398524.0,4378.108,391.5537,279115.7,2967.107,4579.817,1498.598,41607.34,56.922880000000006,119.0298,155802.6,1163.645,260.9574,103.0424,3661206.0,1162.58,6934.361,47.8139,238.309,62925.93,1483.0420000000001,58.298480000000005,2493.756,746.8153,172.6025,7664.738,647.1169,308.5522,1032.1889999999999,1150288.0,96.17026,13142.78,199.4536,442.8609,2309138.0,328.8303,45069.44,2170.741,24.99155,28526.57,443.8362,46.74841,5782.369000000001,102.365,140284.0,241.9364,121.5909,5999.598000000001,2407.9629999999997,7288.906999999999,30.34633,2728.2790000000005,78159.14,1066.2939999999999,97.28825,267127.0,4404.66,33.90374,3820.6820000000002,1343.67,139.5711,4646.8679999999995,177.6367,2418.183,1455.31,493.6562,1365.116,208.2488,2680.143,83.38795,10634.26,572.7444,52292.95,188865.3,106.9517,6023.9580000000005,17.415229999999998,715.8005,1426.783,10568.21,400.2752,27667.11,1201.4080000000001,314.8204,46096.94,62.31293,1577.0439999999999,4746.438,27396.21,131.9451,1111.245,45.08883,105.4037,691.2543,108.1168,1018.818,159.865,56.03026,343.8349,46.2771,158.633,110.8877,497.0771,102.5301,160.447,480.4054,302.4785,32426.23,165660.6,6634.698,239.7586,4205.361,274.7139,49.60564,165.1706,68.04441,122.135,29.98465,121.119,24.015520000000002,90.05914,14.008370000000001,53.8938,29.01806,86.05634,240.9401,71.04618,160.6922,62.04029,49_2
