,AbsTime,RelTime,Cycle,m15.009 (B_m15.009) (Corr),m18.023 (B_m18.023) (Corr),m18.921 (B_m18.921) (Corr),m18.958 (B_m18.958) (Corr),m19.019 (B_m19.019) (Corr),m20.012 (B_m20.012) (Corr),m21.010 (B_m21.010) (Corr),m27.003 (B_m27.003) (Corr),m28.914 (B_m28.914) (Corr),m29.025 (B_m29.025) (Corr),m29.980 (B_m29.980) (Corr),m30.022 (B_m30.022) (Corr),m30.998 (B_m30.998) (Corr),m31.971 (B_m31.971) (Corr),m32.903 (B_m32.903) (Corr),m32.952 (B_m32.952) (Corr),m33.021 (B_m33.021) (Corr),m34.019 (B_m34.019) (Corr),m36.906 (B_m36.906) (Corr),m36.954 (B_m36.954) (Corr),m37.026 (B_m37.026) (Corr),m37.645 (B_m37.645) (Corr),m38.009 (B_m38.009) (Corr),m38.889 (B_m38.889) (Corr),m38.935 (B_m38.935) (Corr),m39.005 (B_m39.005) (Corr),m40.001 (B_m40.001) (Corr),m40.895 (B_m40.895) (Corr),m41.014 (B_m41.014) (Corr),m42.008 (B_m42.008) (Corr),m42.916 (B_m42.916) (Corr),m42.993 (B_m42.993) (Corr),m43.998 (B_m43.998) (Corr),m44.895 (B_m44.895) (Corr),m44.951 (B_m44.951) (Corr),m45.028 (B_m45.028) (Corr),m45.938 (B_m45.938) (Corr),m46.013 (B_m46.013) (Corr),m46.915 (B_m46.915) (Corr),m46.972 (B_m46.972) (Corr),m47.048 (B_m47.048) (Corr),m47.903 (B_m47.903) (Corr),m48.031 (B_m48.031) (Corr),m49.031 (B_m49.031) (Corr),m50.892 (B_m50.892) (Corr),m51.023 (B_m51.023) (Corr),m52.025 (B_m52.025) (Corr),m52.895 (B_m52.895) (Corr),m53.011 (B_m53.011) (Corr),m54.894 (B_m54.894) (Corr),m55.025 (B_m55.025) (Corr),m56.025 (B_m56.025) (Corr),m56.933 (B_m56.933) (Corr),m57.020 (B_m57.020) (Corr),m59.033 (B_m59.033) (Corr),m61.016 (B_m61.016) (Corr),m62.894 (B_m62.894) (Corr),m62.950 (B_m62.950) (Corr),m63.030 (B_m63.030) (Corr),m64.030 (B_m64.030) (Corr),m64.910 (B_m64.910) (Corr),m65.050 (B_m65.050) (Corr),m66.044 (B_m66.044) (Corr),m66.904 (B_m66.904) (Corr),m67.039 (B_m67.039) (Corr),m68.032 (B_m68.032) (Corr),m68.921 (B_m68.921) (Corr),m69.036 (B_m69.036) (Corr),m70.919 (B_m70.919) (Corr),m71.011 (B_m71.011) (Corr),m73.043 (B_m73.043) (Corr),m74.044 (B_m74.044) (Corr),m75.054 (B_m75.054) (Corr),m76.905 (B_m76.905) (Corr),m77.037 (B_m77.037) (Corr),m78.915 (B_m78.915) (Corr),m79.048 (B_m79.048) (Corr),m80.047 (B_m80.047) (Corr),m80.996 (B_m80.996) (Corr),m81.078 (B_m81.078) (Corr),m81.942 (B_m81.942) (Corr),m82.068 (B_m82.068) (Corr),m82.927 (B_m82.927) (Corr),m83.058 (B_m83.058) (Corr),m87.032 (B_m87.032) (Corr),m89.044 (B_m89.044) (Corr),m90.922 (B_m90.922) (Corr),m91.054 (B_m91.054) (Corr),m92.049 (B_m92.049) (Corr),m92.933 (B_m92.933) (Corr),m93.078 (B_m93.078) (Corr),m93.938 (B_m93.938) (Corr),m94.073 (B_m94.073) (Corr),m94.963 (B_m94.963) (Corr),m95.078 (B_m95.078) (Corr),m95.942 (B_m95.942) (Corr),m96.072 (B_m96.072) (Corr),m101.079 (B_m101.079) (Corr),m104.938 (B_m104.938) (Corr),m105.047 (B_m105.047) (Corr),m106.948 (B_m106.948) (Corr),m107.067 (B_m107.067) (Corr),m108.072 (B_m108.072) (Corr),m108.959 (B_m108.959) (Corr),m109.079 (B_m109.079) (Corr),m118.957 (B_m118.957) (Corr),m119.063 (B_m119.063) (Corr),m120.967 (B_m120.967) (Corr),m121.084 (B_m121.084) (Corr),m133.075 (B_m133.075) (Corr),m134.989 (B_m134.989) (Corr),m135.098 (B_m135.098) (Corr),m136.000 (B_m136.000) (Corr),m137.015 (B_m137.015) (Corr),m137.157 (B_m137.157) (Corr),m138.142 (B_m138.142) (Corr),m139.120 (B_m139.120) (Corr),m155.129 (B_m155.129) (Corr),m156.128 (B_m156.128) (Corr),m163.129 (B_m163.129) (Corr),m175.056 (B_m175.056) (Corr),m181.137 (B_m181.137) (Corr),m183.153 (B_m183.153) (Corr),m203.083 (B_m203.083) (Corr),m203.940 (B_m203.940) (Corr),m205.174 (B_m205.174) (Corr),m217.146 (B_m217.146) (Corr),m218.133 (B_m218.133) (Corr),m227.103 (B_m227.103) (Corr),m273.213 (B_m273.213) (Corr),m330.839 (B_m330.839) (Corr),m429.100 (B_m429.100) (Corr),m430.102 (B_m430.102) (Corr),m445.131 (B_m445.131) (Corr),m447.116 (B_m447.116) (Corr),group_id
291,45006.0412,293.7126,292.0,5076.173,58940.17,991.0402,3768.598,9377595.0,3378.4109999999996,3650091.0,5958.857,778.7761,438620.0,2069.047,6222.222,530.4158,7142.478,30.306990000000003,145.7739,210421.0,1650.412,208.6587,84.72471,3496539.0,378.711,3605.322,79.89256,95.40958,6816.097,83.05399,121.9748,3001.1479999999997,568.4645,216.0133,5404.658,215.4971,490.9391,408.074,1909058.0,302.8669,26332.49,351.6392,127.6005,2180514.0,1000.954,91966.43,3397.634,4.998311,37178.33,404.8873,93.48786,666.1423,85.57918000000001,91290.19,140.0149,37.94373,1487.525,3038.112,5110.969,44.30164,3099.0640000000003,137151.2,1820.02,73.95358,346046.1,3982.7529999999997,80.51469,4922.634,302.2943,55.52101,2016.5839999999998,43.261379999999996,201.4271,3676.098,984.8153,1941.84,137.1448,3172.257,53.5039,7895.005999999999,415.0178,67691.7,592411.2,251.9143,20346.07,70.51379,1069.522,189.2604,7124.371,331.8048,58061.6,1523.165,411.096,152072.8,88.57618000000001,3308.1940000000004,1645.96,36494.77,62.13174,1291.962,45.47998,23.9014,112.5382,101.1052,771.1966,124.8549,30.175720000000002,237.2874,30.219309999999997,68.74412,99.84075,440.4681,35.03618,207.7191,644.2536,176.044,29311.79,337985.6,15642.65,600.95,3014.7870000000003,217.2721,264.304,5.1160239999999995,192.7923,194.0642,49.82523,274.6018,104.8876,296.0313,45.342009999999995,8.005151,23.014860000000002,94.06896,108.5747,42.02713,142.1518,53.03445,48_5
361,45006.042,363.7126,362.0,5367.1140000000005,60113.69,1130.942,5899.170999999999,14712370.0,4764.765,5499788.0,4352.206,490.7554,228127.4,3353.353,3997.24,738.8713,19087.83,45.53849,255.9642,221891.6,1609.205,207.8805,61.75586,3645395.0,1575.473,7662.685,39.845040000000004,102.18,10339.35,93.96625999999999,159.3872,2754.8520000000003,583.3396,128.1815,5544.33,146.1541,488.0085,385.2459,2029280.0,410.6318,31594.4,153.8643,1187.885,2172844.0,366.8321,34053.61,1826.251,34.988170000000004,37151.29,421.0663,73.39627,639.3296,68.09822,144362.7,214.3285,16.86382,1481.848,2509.651,2600.541,63.64577,3476.422,150812.4,1823.418,90.93166,196262.7,2393.925,40.68421,4274.7570000000005,355.3691,43.22274,1630.6129999999998,15.74279,172.9692,1674.17,764.8448,902.6184,104.9305,2219.5820000000003,42.61452,3527.217,322.4737,72870.55,477055.5,190.0263,15180.86,31.30482,639.6387,169.9085,3325.4159999999997,235.1151,18834.61,720.9556,215.4694,22068.15,36.73276,828.9168,1468.1789999999999,26357.86,38.69757,1039.883,56.74176,20.48687,46.76403,92.3866,545.6267,108.4847,27.30091,145.4901,29.696479999999998,48.823170000000005,65.42103,309.295,14.999039999999999,129.4715,460.4159,166.1388,30261.55,295235.5,12611.88,472.9999,2961.945,221.4943,156.4677,4.092688,148.7126,89.06573,29.01881,300.3685,35.085159999999995,208.3543,22.01425,6.00322,16.00967,141.1503,471.7117,121.3475,665.4646,191.5779,48_4
362,45006.042,364.7126,363.0,7725.396,62502.81,1751.1429999999998,5580.041,14194700.0,5710.906999999999,5403112.0,4063.2470000000003,623.0414,258406.9,2938.377,4448.69,583.8384,16936.74,79.69221999999999,226.8935,273922.3,1916.8220000000001,218.3172,76.64471,3604153.0,1425.219,7321.104,79.68996,162.1217,10089.0,67.77625,160.494,2649.018,559.856,183.1048,5195.3820000000005,184.2818,517.2733,518.4052,1952875.0,313.4179,27969.37,216.5505,856.4206,2236244.0,343.2299,39798.5,1837.725,20.46183,47095.43,386.4263,127.1153,643.2381,84.56236,143527.0,214.2933,59.023709999999994,1443.372,2515.0820000000003,2553.203,36.679140000000004,3414.95,139197.8,1710.6989999999998,79.30547,227651.9,2793.127,47.46512,4416.35,232.5511,27.12258,1624.576,9.446887,209.619,1759.015,762.1231,1062.36,107.5143,2598.9970000000003,77.80086999999999,4477.397,259.015,73116.45,478476.9,223.3044,15267.45,36.71925,872.6472,193.4302,3191.827,212.3329,21053.31,782.5674,266.6358,30670.05,28.79092,948.2681,1401.142,26622.94,42.22596,1104.178,50.04614,15.36514,54.56375,72.83842,565.4036,115.8495,34.689440000000005,153.0222,14.690220000000002,39.66917,45.99798,285.2664,16.38973,131.0619,406.8786,157.3212,30833.21,292293.0,12170.17,470.8446,2924.5609999999997,193.6791,122.8522,3.0693509999999997,136.5739,77.92612,33.01726,288.6891,36.023309999999995,192.3147,32.1302,7.004507,20.01228,132.1415,509.9465,121.1012,777.5667,201.0988,48_4
363,45006.042,365.7126,364.0,6678.9890000000005,62290.87,1167.425,6096.898,13797310.0,5255.3,5813516.0,4749.588,531.0589,262521.5,3324.366,4394.769,611.3402,15714.98,124.4014,368.0373,304243.7,1933.319,281.8801,87.10303,3521591.0,1453.259,7446.465,76.18796999999999,101.1085,9886.046999999999,83.05375,94.0844,2778.158,459.7627,188.5377,4821.093,152.5095,428.3162,342.7549,1958328.0,274.3436,26464.09,176.6697,613.6771,2303309.0,346.0203,41898.96,1850.1970000000001,34.57824,53312.41,468.6851,58.04934,647.492,80.11144,145398.8,243.5445,16.79794,1377.359,2413.137,2513.146,26.320290000000004,3297.742,137505.7,1757.8970000000002,47.93547,237317.8,2844.113,50.85542,4047.868,241.9021,45.95913,1478.293,20.11769,232.2951,1888.872,690.1343,1051.131,131.5756,2680.758,62.30828,4802.569,274.8167,70385.04,459761.9,213.7781,14850.21,30.316840000000003,808.7211,166.7147,3083.583,206.6334,20905.42,752.3325,268.8826,32575.18,46.02861,1087.74,1311.4229999999998,25619.49,46.23979,1008.9830000000001,80.17378000000001,17.95267,52.85848000000001,57.63612,514.299,97.76096,36.63927,156.7266,19.16566,36.73067,62.164390000000004,300.8774,29.849420000000002,130.6309,409.5397,149.8367,30864.68,285371.2,11629.57,436.4642,2828.7290000000003,174.7405,139.1877,1.022678,125.1261,84.05181999999999,24.015539999999998,290.7443,35.02265,213.1174,26.344540000000002,8.005152,12.0071,135.487,479.6895,122.1015,817.9821,199.2953,48_4
364,45006.042,366.7126,365.0,5582.894,63491.65,794.7867,6059.606,13690230.0,5019.934,5326904.0,4373.762,324.8786,265365.9,2916.103,4603.962,654.0347,15190.41,11.38458,251.355,316827.5,2085.706,229.9963,97.04528,3645552.0,1376.8270000000002,7521.793000000001,71.72098000000001,130.2878,10295.49,128.3561,115.9179,2473.493,498.0895,187.4614,4955.876,177.4804,413.1845,455.3679,1911282.0,281.366,25021.45,193.7552,363.0125,2240681.0,343.5505,42416.91,1882.023,24.093420000000002,55554.9,391.5811,65.9117,630.2452,98.54021999999999,146902.6,236.9258,20.816270000000003,1392.3829999999998,2480.484,2716.934,36.63616,3172.348,137842.3,1702.503,79.00278,239267.3,2786.027,30.513109999999998,4048.538,249.7846,52.57391,1422.578,9.446887,228.4744,1870.06,727.812,1094.358,137.0492,2785.489,81.64326,5027.858,306.4523,70504.84,458636.2,232.399,14476.36,34.7144,818.1161,209.5438,2930.7009999999996,236.4201,21650.52,785.066,280.5448,33248.61,54.74736,1073.558,1285.713,25234.73,32.620490000000004,996.1463,64.09359,10.24343,53.52462,63.82883,534.2526,112.0514,28.68422,141.4944,7.3537300000000005,27.915309999999998,58.0508,292.3419,16.87136,109.9766,391.7021,171.6392,31117.15,281786.7,11581.06,417.5272,2815.72,193.2223,127.7349,4.092704,118.1069,95.27207,24.163439999999998,318.0322,53.03442,199.7959,28.016790000000004,6.003863,17.00969,115.0981,567.778,164.942,871.434,259.4569,48_4
365,45006.042,367.7126,366.0,7465.757,58584.76,1000.6510000000001,5282.101,13493950.0,4636.566,4572288.0,4205.48,459.0704,261427.1,3316.3509999999997,4060.7009999999996,613.1122,15116.06,56.92345,266.7559,321296.9,2143.545,296.0988,52.93362,3525385.0,1335.585,7588.156999999999,63.752,60.733430000000006,10131.4,120.8054,146.9646,2518.248,615.405,252.7716,4617.548,165.2178,342.964,375.8217,1924772.0,300.5381,25369.6,252.5569,487.1499,2178346.0,421.5773,42534.2,2100.3,23.741979999999998,56637.32,434.284,99.20741,643.7784,50.94781,149456.7,143.7856,29.51182,1530.9979999999998,2485.033,2525.854,36.67926,3240.688,138712.9,1815.6760000000002,66.71758,241510.3,2994.45,49.405190000000005,4306.218,269.1299,41.55787,1486.056,10.203380000000001,227.3895,1769.115,810.9777,1028.357,158.5331,3224.4109999999996,41.31297,5115.992,308.1558,67509.98,464711.2,220.4157,14576.43,45.7756,854.8118,183.6189,2956.677,181.6459,21445.16,855.519,247.9486,33741.64,47.3159,1016.9789999999999,1260.8010000000002,25439.01,30.670309999999997,1042.4389999999999,51.330709999999996,19.739910000000002,46.03219,39.54085,484.0414,108.7613,16.31808,125.2179,11.93832,30.8538,68.61704,314.3693,23.35957,124.4068,413.4561,156.3662,30516.56,283413.7,11770.28,415.7472,2852.4120000000003,196.2992,126.7962,2.5896619999999997,151.3431,107.0888,27.36931,294.7097,40.025890000000004,168.6127,33.79533,5.001932,16.00967,100.0657,558.8145,156.4479,798.5579,249.4599,48_4
366,45006.042,368.7126,367.0,8186.5109999999995,61455.64,1807.174,6144.525,13475940.0,5059.088,5759280.0,4509.474,532.7726,268244.5,2696.3740000000003,4252.448,606.9276,14810.73,56.922880000000006,262.2128,329266.4,2382.493,256.5344,87.94719,3584562.0,1226.327,7706.334,67.02039,110.814,10234.35,67.95296,142.9448,2501.264,552.7101,140.7842,4395.779,196.9912,476.7839,419.949,1904062.0,210.8333,25041.21,222.9831,479.3077,2280948.0,425.3374,43015.3,1979.305,14.994929999999998,58545.0,517.2413,123.7129,653.4294,74.09629,149763.0,246.0685,54.87328,1527.195,2643.008,2260.25,40.59062,3249.1059999999998,138114.6,1687.358,74.13378,243146.3,2776.157,62.6421,4070.031,297.8683,23.38462,1677.4779999999998,16.98723,256.0846,1806.24,810.2563,1059.944,164.6081,2998.3579999999997,58.65738,5206.843,306.6681,73128.37,466686.9,173.3979,15017.46,39.67341,898.983,171.6777,2990.357,192.3294,22043.19,836.0176,246.7562,34850.7,47.3227,1070.614,1309.067,25499.57,25.594089999999998,1041.1689999999999,58.173,18.873,43.16069,55.43289,519.1593,130.1847,38.75553,162.8323,13.23674,35.2615,82.49084,309.3362,25.95591,125.0416,403.2068,161.7383,31813.0,285279.4,11942.59,422.8519,2904.139,184.9257,124.0655,4.5723769999999995,137.407,66.54343,19.008110000000002,322.7973,52.03386,196.881,33.021370000000005,3.001288,18.01098,118.0405,548.2307,147.1544,765.8622,264.4909,48_4
367,45006.042,369.7126,368.0,9547.759,64357.71,1192.177,6111.385,13498530.0,5779.257,5555607.0,4216.355,544.0052,270065.8,2838.2859999999996,4761.476,768.4041,15158.81,34.153729999999996,363.0313,335225.8,2133.752,203.4231,50.53837,3628131.0,1243.368,7321.121,69.40189000000001,132.9117,10142.07,60.40288,159.388,2692.222,480.961,189.5242,4520.228,151.0341,431.1344,425.7654,1890683.0,260.4289,24908.61,225.4428,569.1455,2263705.0,342.7093,43702.75,2172.939,19.99332,59639.99,470.1433,89.55225,735.2718,104.7557,150701.8,272.1661,34.59223,1440.745,2601.7039999999997,2464.731,41.22833,3553.185,137916.2,1813.495,91.15913,245915.8,2935.989,53.90794,4100.152,268.5319,39.92503,1652.922,6.297925,242.0337,1822.021,736.092,1032.887,163.2542,2926.085,70.43571,5548.807,351.9351,73602.68,471178.5,230.2953,14890.06,38.14312,877.9406,193.6592,2968.656,232.9563,21717.18,772.8269,264.115,35327.99,68.88927,1183.829,1386.0620000000001,25650.0,26.0874,989.5346,49.87846,13.364479999999999,64.55461,76.24015,546.7737,105.4658,29.37262,146.2445,19.11975,33.79227,75.84615,300.5759,20.76483,133.8922,430.5414,147.2177,31620.84,283845.9,12024.24,446.2378,2825.276,200.541,122.2866,7.163353999999999,125.1448,98.36864,33.14587,290.6946,57.83471,167.4876,24.218770000000003,8.004508,23.01484,116.0976,529.0914,127.5509,741.0807,207.2967,48_4
368,45006.042,370.7126,369.0,7760.888000000001,61441.27,1272.308,6778.765,13326780.0,5331.045999999999,5487338.0,4607.146,554.6274,270882.6,2558.714,4878.307,659.7081,14614.52,92.81116,277.8118,339382.8,2082.515,247.6873,48.28111,3559672.0,1106.789,7423.133000000001,23.564529999999998,103.1119,10057.28,69.42775999999999,160.1518,2734.2870000000003,612.6049,156.4725,4512.641,197.0167,354.2211,459.9138,1879972.0,211.3629,25178.04,145.7387,642.4623,2309434.0,374.8163,44258.46,2030.745,29.98994,60605.84,481.6325,51.787420000000004,598.0784,99.1833,150946.1,216.8916,38.76717,1485.058,2594.9210000000003,2612.4770000000003,25.0163,3729.0559999999996,137255.5,1802.164,107.3737,249122.5,2849.0640000000003,37.293859999999995,4236.111,243.9642,48.98899,1530.781,15.744810000000001,243.5639,1854.63,780.178,1000.955,162.716,3059.4309999999996,59.11232,5298.5869999999995,339.762,74514.96,464825.1,225.9366,14547.11,42.15295,847.4047,209.5351,3107.571,184.7981,21979.72,760.1864,304.3199,35795.24,46.68332,1132.6760000000002,1395.095,25641.93,32.91948,1073.7089999999998,62.52279,13.657879999999999,47.74323,80.7389,548.4787,125.0667,33.73895,163.0236,13.914639999999999,39.70944,59.611940000000004,301.8801,18.16916,145.2184,420.4258,162.4662,32021.37,282701.1,11685.62,416.5665,2905.1820000000002,203.8894,128.3834,5.11238,122.0536,83.17973,37.023540000000004,286.395,76.04978,182.134,26.39203,4.002592,21.01294,136.1291,460.5555,125.1039,695.6088,185.3709,48_4
369,45006.0421,371.7126,370.0,7463.2609999999995,62357.14,1337.3,5530.96,13363340.0,4803.019,5634327.0,4718.519,511.3636,271882.6,2829.833,4821.293,639.7321,15049.42,90.16514000000001,421.7482,346280.9,2644.591,265.3799,97.25234,3572360.0,1359.537,7387.517,39.84492,128.0975,10434.48,83.05386999999999,117.6445,2516.28,503.8998,212.4343,4647.14,171.6993,493.5811,520.8911,1843415.0,262.2505,24387.37,222.2599,756.7066,2239161.0,408.8073,44315.84,2240.652,21.09638,61532.83,458.4793,136.0068,772.9173,67.82897,152637.5,213.4255,18.50244,1479.65,2629.855,2553.4120000000003,45.30473,3913.8140000000003,138821.4,1793.386,76.60181,248961.3,2829.119,68.5819,4405.079000000001,308.168,58.78695,1581.73,12.245280000000001,229.8558,1857.973,813.4398,1148.401,115.0423,3116.353,70.56248000000001,5516.005999999999,363.9182,76068.36,470201.8,221.5323,14773.24,46.182359999999996,839.1851,158.1424,2743.699,214.8135,22063.32,805.8409,282.6411,36714.13,41.66919,1171.661,1445.649,26090.26,39.01919,960.5837,30.38509,23.901310000000002,75.99746999999999,73.78902,570.6989,92.21799,38.65357,186.2309,19.07386,38.9805,59.188680000000005,298.7413,24.51621,124.8915,366.1498,119.5695,31472.52,285184.8,11704.06,429.8497,2943.105,182.6817,127.3086,5.1160239999999995,116.1195,70.1396,26.01688,283.6638,72.04689,187.4599,24.015520000000002,9.005151,16.00969,125.133,367.0023,94.06137,531.6698,146.1652,48_4
370,45006.0421,372.7126,371.0,6714.1669999999995,60559.88,1079.317,4861.581,13318800.0,5836.286999999999,5106846.0,4478.696,477.1435,277841.0,3131.652,4708.846,508.383,15050.81,47.71738,222.1063,348605.9,2490.849,283.0737,26.05319,3510818.0,1350.194,7493.189,47.8139,115.0383,9844.562,72.96696999999999,187.3767,2586.5789999999997,504.6683,142.8331,4295.479,126.6935,401.9964,568.7291,1877214.0,320.633,25634.95,263.4091,1031.24,2228864.0,408.997,45481.61,2089.824,9.996621000000001,62434.54,501.8628,51.787490000000005,668.9277,86.50929000000001,151100.4,235.9311,24.37349,1548.33,2574.907,2536.654,12.15001,3656.8190000000004,136202.1,1776.4379999999999,78.34383000000001,250619.2,3049.655,54.78865,4435.027,290.7632,55.52089,1546.849,15.744860000000001,232.9571,1955.275,787.075,1090.514,171.8315,3074.164,31.196379999999998,5513.806,354.8304,77285.73,465371.2,237.415,14634.06,46.36657,851.788,181.6136,2938.112,188.7978,21620.59,817.8055,291.1134,36170.9,39.25074,1204.934,1417.743,25134.46,51.92102,1124.99,69.70732,8.536172,35.8074,69.64343000000001,506.4513,127.6226,39.546040000000005,146.6888,23.53196,38.19992,76.90522,326.8446,31.1472,122.885,412.7885,138.6325,30598.16,283149.5,11928.11,453.8367,2863.29,171.4662,129.5538,5.115366000000001,128.139,88.03009,23.01424,279.3712,64.04169,191.3245,24.0142,2.000644,17.01033,104.0755,285.7725,106.0731,430.5003,113.0885,48_4
371,45006.0421,373.7126,372.0,6516.168000000001,62813.09,1334.2020000000002,6491.568,13191030.0,5886.935,5914716.0,5281.571,432.5071,277125.4,3206.2740000000003,4615.753,506.8631,14628.29,102.4614,272.2729,354742.6,2196.05,212.3036,37.78747,3675314.0,1194.0819999999999,7864.227,56.88821,119.2616,9886.937,67.95296,174.529,2593.83,475.9705,172.2525,4380.844,190.6363,399.3141,399.2095,1896029.0,347.5403,25077.16,249.1732,723.7247,2250634.0,379.6341,44171.66,2285.044,19.99324,63371.97,542.684,70.61933,645.749,94.94124000000001,152099.5,281.8952,27.461340000000003,1357.9520000000002,2653.5759999999996,2622.0040000000004,23.87741,3650.115,138870.0,1693.036,89.86511999999999,252644.6,2898.4829999999997,47.46497,4136.413,261.1331,16.32965,1659.7,9.444861,277.8812,1906.48,758.7032,1090.54,131.8431,3212.195,79.23983,5625.11,271.9267,76638.39,464655.2,244.1931,14714.96,36.07038,962.9733,221.8882,2869.929,274.3241,22036.47,801.1729,257.1089,37133.64,62.604209999999995,1161.264,1462.691,25617.6,41.97919,976.9927,76.18016,18.77966,47.743190000000006,72.27699,541.3188,88.98631,22.79434,151.1577,10.57099,32.32302,69.62493,306.2717,19.213520000000003,147.3321,430.2433,121.9885,31306.53,281300.2,11841.65,419.9909,2914.1890000000003,197.185,148.8859,4.276568,147.7121,97.97725,30.831809999999997,340.7089,73.83702,203.409,44.02856,4.001932,11.69506,114.0931,200.2924,63.04028,329.8535,120.0895,48_4
454,45006.043,456.7127,455.0,3004.9640000000004,59972.37,1980.624,5884.955,17009830.0,4952.728,6174524.0,2237.092,198.3981,51762.56,2608.79,1485.142,431.6405,27495.36,35.8881,175.6204,74742.71,788.3734,265.3803,26.46674,3540692.0,6733.757,10632.51,78.63158,111.311,13245.58,75.50341999999999,299.9585,4904.5779999999995,400.9866,236.006,3788.867,218.9595,303.877,872.1318,1429048.0,137.6036,16709.88,62.68526,8872.38,446409.6,33.03996,5293.6630000000005,487.4865,44.984790000000004,13925.21,160.2145,165.7722,1057.164,126.6531,191863.7,266.1518,25.29573,2703.6220000000003,3072.554,1475.7220000000002,45.44794,3162.17,94620.1,1266.022,67.34908,40825.27,768.1054,72.62798000000001,7606.081999999999,522.3745,77.56631,2524.563,12.59382,178.2613,1135.016,261.947,588.7502,106.7757,719.7139,80.58388000000001,2191.605,429.0789,71685.37,806544.6,447.7077,40830.05,56.5948,909.2606,223.5284,1187.233,80.19065,2239.879,487.054,210.416,3933.228,55.86436,679.8368,2286.776,66523.5,101.3232,2294.077,52.29515,23.72125,49.2951,117.3207,1079.5839999999998,212.9272,31.737379999999998,246.2329,30.08717,45.44287,98.81839000000001,605.222,30.042070000000002,243.5174,781.6387,309.0267,26773.33,376586.9,31407.12,1255.254,9247.741,454.8172,176.9949,15.793120000000002,153.2935,38.243559999999995,110.2315,285.0909,45.02932,1047.27,141.1627,11.00647,74.92392,149.3821,25.01548,11.00712,25.015520000000002,13.00837,48_3
455,45006.0431,457.7127,456.0,4186.369000000001,57035.28,1084.0339999999999,6661.686,16228090.0,5649.566,6288768.0,2448.426,370.6722,75045.81,2551.866,2040.729,303.4619,23542.13,0.0,215.504,131804.5,1056.818,298.242,37.94271,3482626.0,5763.12,10035.68,113.7295,226.1944,13312.41,135.9063,301.954,5040.649,371.1026,219.6049,3781.6440000000002,108.1756,333.3524,913.8227,1341664.0,106.2457,15477.13,96.02005,6848.22,744008.6,74.67339,8266.179,603.2504,14.99172,24320.95,248.1999,131.2167,1056.1889999999999,153.8628,191455.1,256.784,30.648059999999997,2987.178,2876.745,1387.014,27.97503,3074.493,90445.73,1198.79,56.183719999999994,65856.63,985.9103,76.37569,7336.476,600.7175,90.06221,2460.2529999999997,12.23298,278.0366,1058.465,242.996,674.2051,111.5197,974.5281,59.599109999999996,2193.236,399.4662,66951.45,818006.8,403.6742,39590.7,70.06812,875.6127,256.6856,1092.117,131.3018,3421.7909999999997,555.9333,179.8673,5057.099,54.11585,656.7371,2181.5429999999997,64035.19,81.95567,2155.613,59.91856,18.046,47.743140000000004,95.84805,1012.212,206.0116,53.95194,262.1598,10.70887,47.015409999999996,102.52,555.1915,22.06175,277.9524,778.5548,329.0957,25059.35,375373.1,30254.8,1168.3339999999998,8952.957,435.5684,166.8102,6.13936,153.704,57.03708,96.547,250.513,33.0214,1069.5439999999999,107.2911,7.003896000000001,69.04153000000001,131.1448,10.00581,9.005794999999999,16.01032,10.00579,48_3
456,45006.0431,458.7127,457.0,5239.477,57759.84,1595.9260000000002,6403.893,15397970.0,5875.103,6640222.0,2535.16,346.1078,97357.52,2576.974,2428.4970000000003,290.2667,21117.64,122.5623,217.5431,211280.7,1578.477,377.3391,59.13681,3583294.0,4307.044,9419.178,109.9161,111.994,12671.87,151.0071,287.7309,4769.694,351.7842,199.1573,3651.1,158.4165,333.7948,921.5908,1271385.0,115.0537,13700.9,96.87736,4880.896,1025753.0,59.04628,11462.49,711.5852,12.12481,38129.07,284.9272,107.3086,1068.5810000000001,134.1982,185620.7,237.4489,63.23952,2952.018,3181.5890000000004,1554.818,24.01343,2587.2529999999997,84453.95,1130.5810000000001,59.32915,91130.01,1223.063,68.91968,7207.504,528.3616,57.49853,2523.098,15.744810000000001,244.9792,1253.886,243.4361,648.1653,80.62389,1303.905,90.0654,2755.7459999999996,388.0281,66280.96,803403.4,325.9847,38612.37,54.55113000000001,973.9957,248.7185,1074.84,124.9511,4248.641,628.5914,191.0497,6870.2880000000005,47.84616,751.6514,2159.5429999999997,64023.42,84.16847,2330.19,55.54784,18.77961,38.511540000000004,125.631,981.2115,204.3148,64.02341,292.5494,23.53199,36.7307,123.5811,575.0518,28.15614,236.4361,728.2593,313.6741,24779.46,370658.1,29731.7,1096.326,8687.882,410.9943,166.1975,10.23271,159.1933,65.41776,102.2307,258.1327,55.30149,1013.1030000000001,111.8765,7.004523,71.04579,133.1188,21.01228,7.004539,8.607101,6.0038800000000005,48_3
