,AbsTime,RelTime,Cycle,m15.009 (B_m15.009) (Corr),m18.023 (B_m18.023) (Corr),m18.921 (B_m18.921) (Corr),m18.958 (B_m18.958) (Corr),m19.019 (B_m19.019) (Corr),m20.012 (B_m20.012) (Corr),m21.010 (B_m21.010) (Corr),m27.003 (B_m27.003) (Corr),m28.914 (B_m28.914) (Corr),m29.025 (B_m29.025) (Corr),m29.980 (B_m29.980) (Corr),m30.022 (B_m30.022) (Corr),m30.998 (B_m30.998) (Corr),m31.971 (B_m31.971) (Corr),m32.903 (B_m32.903) (Corr),m32.952 (B_m32.952) (Corr),m33.021 (B_m33.021) (Corr),m34.019 (B_m34.019) (Corr),m36.906 (B_m36.906) (Corr),m36.954 (B_m36.954) (Corr),m37.026 (B_m37.026) (Corr),m37.645 (B_m37.645) (Corr),m38.009 (B_m38.009) (Corr),m38.889 (B_m38.889) (Corr),m38.935 (B_m38.935) (Corr),m39.005 (B_m39.005) (Corr),m40.001 (B_m40.001) (Corr),m40.895 (B_m40.895) (Corr),m41.014 (B_m41.014) (Corr),m42.008 (B_m42.008) (Corr),m42.916 (B_m42.916) (Corr),m42.993 (B_m42.993) (Corr),m43.998 (B_m43.998) (Corr),m44.895 (B_m44.895) (Corr),m44.951 (B_m44.951) (Corr),m45.028 (B_m45.028) (Corr),m45.938 (B_m45.938) (Corr),m46.013 (B_m46.013) (Corr),m46.915 (B_m46.915) (Corr),m46.972 (B_m46.972) (Corr),m47.048 (B_m47.048) (Corr),m47.903 (B_m47.903) (Corr),m48.031 (B_m48.031) (Corr),m49.031 (B_m49.031) (Corr),m50.892 (B_m50.892) (Corr),m51.023 (B_m51.023) (Corr),m52.025 (B_m52.025) (Corr),m52.895 (B_m52.895) (Corr),m53.011 (B_m53.011) (Corr),m54.894 (B_m54.894) (Corr),m55.025 (B_m55.025) (Corr),m56.025 (B_m56.025) (Corr),m56.933 (B_m56.933) (Corr),m57.020 (B_m57.020) (Corr),m59.033 (B_m59.033) (Corr),m61.016 (B_m61.016) (Corr),m62.894 (B_m62.894) (Corr),m62.950 (B_m62.950) (Corr),m63.030 (B_m63.030) (Corr),m64.030 (B_m64.030) (Corr),m64.910 (B_m64.910) (Corr),m65.050 (B_m65.050) (Corr),m66.044 (B_m66.044) (Corr),m66.904 (B_m66.904) (Corr),m67.039 (B_m67.039) (Corr),m68.032 (B_m68.032) (Corr),m68.921 (B_m68.921) (Corr),m69.036 (B_m69.036) (Corr),m70.919 (B_m70.919) (Corr),m71.011 (B_m71.011) (Corr),m73.043 (B_m73.043) (Corr),m74.044 (B_m74.044) (Corr),m75.054 (B_m75.054) (Corr),m76.905 (B_m76.905) (Corr),m77.037 (B_m77.037) (Corr),m78.915 (B_m78.915) (Corr),m79.048 (B_m79.048) (Corr),m80.047 (B_m80.047) (Corr),m80.996 (B_m80.996) (Corr),m81.078 (B_m81.078) (Corr),m81.942 (B_m81.942) (Corr),m82.068 (B_m82.068) (Corr),m82.927 (B_m82.927) (Corr),m83.058 (B_m83.058) (Corr),m87.032 (B_m87.032) (Corr),m89.044 (B_m89.044) (Corr),m90.922 (B_m90.922) (Corr),m91.054 (B_m91.054) (Corr),m92.049 (B_m92.049) (Corr),m92.933 (B_m92.933) (Corr),m93.078 (B_m93.078) (Corr),m93.938 (B_m93.938) (Corr),m94.073 (B_m94.073) (Corr),m94.963 (B_m94.963) (Corr),m95.078 (B_m95.078) (Corr),m95.942 (B_m95.942) (Corr),m96.072 (B_m96.072) (Corr),m101.079 (B_m101.079) (Corr),m104.938 (B_m104.938) (Corr),m105.047 (B_m105.047) (Corr),m106.948 (B_m106.948) (Corr),m107.067 (B_m107.067) (Corr),m108.072 (B_m108.072) (Corr),m108.959 (B_m108.959) (Corr),m109.079 (B_m109.079) (Corr),m118.957 (B_m118.957) (Corr),m119.063 (B_m119.063) (Corr),m120.967 (B_m120.967) (Corr),m121.084 (B_m121.084) (Corr),m133.075 (B_m133.075) (Corr),m134.989 (B_m134.989) (Corr),m135.098 (B_m135.098) (Corr),m136.000 (B_m136.000) (Corr),m137.015 (B_m137.015) (Corr),m137.157 (B_m137.157) (Corr),m138.142 (B_m138.142) (Corr),m139.120 (B_m139.120) (Corr),m155.129 (B_m155.129) (Corr),m156.128 (B_m156.128) (Corr),m163.129 (B_m163.129) (Corr),m175.056 (B_m175.056) (Corr),m181.137 (B_m181.137) (Corr),m183.153 (B_m183.153) (Corr),m203.083 (B_m203.083) (Corr),m203.940 (B_m203.940) (Corr),m205.174 (B_m205.174) (Corr),m217.146 (B_m217.146) (Corr),m218.133 (B_m218.133) (Corr),m227.103 (B_m227.103) (Corr),m273.213 (B_m273.213) (Corr),m330.839 (B_m330.839) (Corr),m429.100 (B_m429.100) (Corr),m430.102 (B_m430.102) (Corr),m445.131 (B_m445.131) (Corr),m447.116 (B_m447.116) (Corr),group_id
772,45006.1429,786.0183,773.0,4013.578,43451.33,1803.26,5614.888000000001,7884366.0,3885.103,3795114.0,2799.185,322.5696,145080.7,1095.809,2375.82,441.8443,11584.75,56.30047,238.2835,150638.6,1029.259,211.0594,71.85334,3538886.0,465.2289,3613.7009999999996,156.1428,314.9909,10306.82,200.4097,664.065,10115.77,490.7318,315.9574,4550.343,212.2575,185.4518,2302.5229999999997,613217.6,45.83704,6905.85,127.908,3081.0190000000002,1569737.0,110.1335,18971.73,1129.744,34.988170000000004,27551.59,294.3221,327.7542,2460.094,285.7156,93326.17,237.4488,108.9402,3375.926,2485.939,1337.3629999999998,14.671629999999999,2011.4370000000001,40370.99,698.2636,128.3971,130272.9,1892.506,205.3034,18309.3,1073.7160000000001,173.0963,4601.479,20.55441,455.8983,936.3495,402.0551,563.8583,204.2625,1284.448,176.777,6113.376,1028.19,45861.79,754911.9,1185.9260000000002,140596.3,375.088,3575.724,357.7437,636.7424,213.0197,6206.305,1201.998,479.6176,27353.42,136.383,2437.881,3449.546,211300.2,174.526,7233.021,146.5718,44.388290000000005,136.4105,334.0722,2868.45,547.8718,119.6887,854.9468,62.81201,158.5717,367.7038,2036.043,105.1227,1028.737,3165.762,1258.85,16073.59,331344.6,94086.37,5804.851,19866.05,861.4702,392.8128,92.58838,316.7546,341.0266,986.4445,717.5071,271.4083,20201.49,1050.578,24.01556,589.3917,372.2066,329.7347,92.06004,460.5601,130.0925,42_5
773,45006.1429,787.0183,774.0,3826.973,39666.48,957.1644,5114.031,7924316.0,4055.4320000000002,3964696.0,3147.5820000000003,191.7809,142361.5,1285.744,2326.924,382.5789,12280.41,124.0526,239.1909,150990.2,1145.854,132.6896,78.03908,3726031.0,387.8881,3862.034,177.2951,326.2176,9533.231,165.0612,596.9788,10111.0,378.5014,341.216,4288.379,190.6137,219.5176,2224.009,628662.1,45.52557,7424.482,107.7737,3180.298,1537873.0,110.1336,18080.39,1235.452,55.32334,27061.84,357.429,316.2532,2534.259,281.0185,93545.28,263.352,72.47024,3092.059,2638.4570000000003,1237.813,25.08081,2138.575,42135.93,679.7797,139.2466,126740.6,1995.6370000000002,208.2839,18502.36,1144.191,175.8332,4469.637,22.55321,409.7356,923.7352,404.8731,710.4418,224.6036,1348.463,220.8022,5940.556,1149.097,43214.27,747778.2,1112.56,143396.0,363.6366,3597.7709999999997,269.9078,684.6176,202.7891,6552.885,1213.3980000000001,503.9643,27101.78,129.9897,2406.754,3203.2929999999997,209817.6,204.4292,7154.08,160.9384,48.9098,184.5779,287.8344,2953.8179999999998,504.5527,150.9226,836.2346,61.62246999999999,149.8895,405.2914,2172.717,109.2595,965.9974,3178.5609999999997,1298.2939999999999,15134.61,334545.0,93605.34,5885.845,20244.77,915.1817,339.5261,83.91112,351.9151,311.798,969.0421,717.7286,332.356,20459.62,1030.313,25.176779999999997,570.8094,393.9736,323.7688,103.0673,407.6546,134.3627,42_5
774,45006.1429,788.0183,775.0,4573.853,39738.12,1008.794,4379.246,8003618.0,3193.675,3951025.0,3234.18,299.7827,140922.0,1426.5339999999999,2393.266,567.3437,12891.21,45.538309999999996,179.9194,148056.5,1129.376,178.9931,53.10593000000001,3551212.0,351.144,3933.542,105.1846,299.0916,11112.12,203.8603,549.8959,10534.84,483.35,306.0506,4558.751,150.9203,211.0544,2111.315,640121.6,59.02528,7184.232,153.8643,3555.1420000000003,1487021.0,129.6221,18667.52,1020.895,54.98158000000001,27454.79,290.6213,284.853,2590.459,290.9647,95369.65,226.9925,65.28161999999999,3289.634,2997.945,1440.48,29.343320000000002,1997.737,41528.6,642.0146,113.2346,125638.0,1992.193,160.7784,18460.24,1114.18,197.1576,4637.117,28.340709999999998,460.9558,1004.755,407.9169,631.363,178.9037,1374.89,205.1595,5953.009,1089.101,43554.25,765699.8,1100.6689999999999,143091.7,338.1277,3685.469,260.6917,727.1594,158.0314,6395.159000000001,1320.126,495.46,26948.06,141.0806,2424.462,3365.027,209872.4,204.6912,7289.382,146.6987,68.36991,175.7911,319.7082,3021.9159999999997,607.8094,133.0874,852.8392,68.66591,171.765,415.4998,2138.877,113.6339,946.8144,3200.3790000000004,1223.095,15502.93,334134.5,94773.05,5825.611999999999,20102.03,876.7401,373.6344,95.17976,332.9102,274.6294,1034.911,719.6577,331.7059,20825.87,1072.185,18.01161,583.0684,389.9557,330.5893,99.06474,444.3096,169.7836,42_5
775,45006.1429,789.0183,776.0,4319.309,43276.35,1004.555,5540.374,7986274.0,2988.612,3337762.0,2639.8509999999997,389.6512,136614.0,1160.662,2762.173,286.0928,13137.2,68.30745999999999,188.4714,152733.3,1363.524,218.6441,141.3631,3628090.0,523.8558,3786.6940000000004,103.5972,255.6847,10379.05,173.378,575.8629,10103.58,575.1614,262.7683,4656.013,204.773,225.9411,2138.612,641685.5,64.01724,7256.064,101.5185,3552.07,1478713.0,143.1743,17942.7,1181.855,34.988170000000004,27945.36,275.3013,356.895,2622.275,336.7565,98942.02,254.7172,99.89103,3153.995,3258.485,1488.085,27.437720000000002,2086.354,42628.07,661.567,103.2731,122135.8,1894.15,187.2321,18596.83,1096.516,234.3019,4788.855,31.48967,411.0266,983.1367,442.6034,683.4992,186.4986,1265.765,204.8939,5829.331,1144.923,45040.28,755713.3,1237.299,143393.1,338.6011,3666.156,326.3268,796.6069,178.7424,6573.991999999999,1196.147,504.7393,26090.31,125.8098,2582.573,3445.827,210912.1,198.9035,7315.816999999999,148.812,49.51003,181.9316,312.9784,2997.623,586.0536,147.9763,867.1859,46.82281,142.251,418.2996,2205.326,125.2432,1022.538,3252.232,1270.363,16101.7,334517.4,94506.27,5830.566999999999,20543.34,901.702,426.4322,73.9489,345.6821,333.7054,1057.124,765.9315,376.995,20860.73,1088.115,24.01483,548.466,414.3288,362.6694,104.068,433.3871,152.6969,42_5
776,45006.1429,790.0183,777.0,4427.496,44157.92,808.1418,4718.907999999999,8022914.0,4225.622,3558712.0,2961.491,454.6776,136886.7,1242.458,2112.2929999999997,583.6327,13319.4,34.153729999999996,148.5442,153583.4,1174.183,247.6528,79.57266,3552928.0,499.844,4109.982,79.68983,321.6383,10484.37,249.4584,576.7347,10270.82,526.6501,212.4356,4633.833,152.5092,184.3486,2092.6710000000003,653940.7,132.8304,7379.5869999999995,154.3539,3979.3509999999997,1465124.0,122.6744,17625.48,1064.394,24.99155,27701.29,285.2634,313.5078,2564.524,250.0733,98246.93,252.9301,59.22111999999999,3374.6240000000003,3170.164,1354.121,33.28346,2059.716,42501.0,742.7526,116.6606,123913.3,2105.855,225.5137,18829.09,1274.363,140.691,4843.241,16.75352,489.8208,1088.978,400.9086,628.4692,168.821,1346.9820000000002,195.79,6000.934,1083.805,45412.13,760133.1,1168.837,144758.0,341.4559,3557.156,312.507,752.1649,191.8528,6285.397,1309.553,472.1708,26008.4,155.0004,2595.172,3374.395,211576.4,197.7536,7299.5419999999995,144.0794,46.09561,165.4297,332.511,3315.091,632.8571,114.7119,887.066,64.7537,144.4382,448.6683,2336.5589999999997,119.4088,965.8079,3226.367,1308.513,16314.38,328063.0,95201.96,5878.303000000001,20711.14,879.9662,396.0798,96.8133,370.8595,299.1274,1010.405,786.2664,422.9153,20802.14,1047.8339999999998,18.01098,576.9312,437.4138,356.9585,103.0636,440.3745,144.4348,42_5
777,45006.1429,791.0183,778.0,4760.633,45043.18,1054.395,4610.847,8010748.0,4408.997,4298375.0,2788.967,447.49,135369.0,1308.025,2521.555,499.0533,13645.76,49.65206,207.6831,154270.2,1316.624,199.4836,88.56795,3540985.0,444.5653,4144.5,169.6543,318.0345,10203.46,220.7926,750.2,10352.61,457.347,296.6629,4666.115,158.8643,155.5455,2640.0159999999996,652008.5,65.88504,7255.005,113.0937,4575.304,1454352.0,113.6504,17582.84,1121.795,58.134980000000006,28835.96,289.0263,294.185,2615.322,318.4733,98178.37,250.6626,99.80825,3041.883,3296.667,1447.95,26.62834,2399.779,42936.38,636.692,77.35178,121277.9,1840.7679999999998,200.0195,19023.71,1178.8519999999999,171.476,4666.066,36.44068,480.5897,1007.26,417.0168,559.7117,205.9744,1299.197,222.3227,6251.840999999999,1107.4180000000001,50162.86,747287.0,1240.9360000000001,145165.7,359.816,3708.1290000000004,299.2247,724.855,209.8457,6317.045,1269.812,487.4695,25869.08,127.3583,2750.2129999999997,3713.926,215008.4,193.9222,7516.061,142.9337,40.37363,175.1008,344.8322,3221.993,632.7108,144.1817,893.5896,51.13805,138.1306,458.1932,2445.518,114.1359,1073.19,3306.6090000000004,1348.0420000000001,17513.02,336557.6,96006.18,5767.463000000001,20809.2,837.2507,414.5616,97.23765999999999,352.3482,323.675,1079.133,808.7994,424.3338,20740.29,1059.5910000000001,27.89309,603.0919,406.2613,333.7938,101.0425,455.1077,148.9172,42_5
778,45006.1429,792.0183,779.0,4509.843,42615.71,1329.8010000000002,6381.053000000001,7989758.0,4382.4490000000005,3589744.0,2985.9429999999998,336.8969,135605.6,1303.89,2217.58,633.319,14837.26,22.76915,177.7257,154328.0,1386.8410000000001,231.0676,100.9918,3476270.0,654.334,4068.025,150.353,370.9723,10949.51,220.8191,479.9909,10401.04,537.678,292.099,4726.162,191.3568,191.6722,2642.89,658865.3,119.5384,7479.378000000001,113.9732,4882.219,1442878.0,137.6672,17148.34,1062.462,34.988170000000004,27463.39,312.0263,350.9464,2711.95,323.9801,98986.18,243.1576,65.3228,3259.026,3503.202,1592.067,27.68859,2560.14,44200.46,708.1023,97.3087,120536.5,1924.031,157.3881,18920.55,1116.864,215.8479,4561.943,40.413940000000004,475.495,1036.569,408.6579,685.4863,207.8698,1440.854,201.5397,6090.565,1250.8,54045.47,765707.1,1334.4,146092.6,320.082,3833.19,303.8899,697.4939,174.2369,6128.085999999999,1279.154,454.246,25497.21,178.0429,2638.027,3892.006,212283.8,191.019,7284.8730000000005,179.5101,43.40137,176.8177,286.2223,3135.639,602.6287,141.4725,948.5324,54.7462,149.1609,445.1693,2284.7,123.7673,1072.501,3336.494,1291.97,18330.21,329612.1,96256.92,5930.755999999999,20986.82,922.731,428.1974,104.931,352.3407,294.7199,1065.5,768.2864,436.1993,20964.88,1112.943,23.643279999999997,623.7339,404.0573,311.7135,100.069,383.5575,138.1124,42_5
779,45006.143,793.0183,780.0,4095.012,40689.51,1417.5910000000001,5366.356,8082238.0,3241.547,3589988.0,2979.638,291.2308,132236.4,1323.646,2520.624,537.3483,14284.62,22.76915,179.2103,158147.5,1308.424,263.999,114.8974,3600772.0,447.3702,4044.381,113.7142,330.3941,11094.19,201.6187,505.5253,10602.27,532.8482,269.3821,4810.292,211.7858,128.9723,2755.684,657431.4,67.41838,7966.428000000001,78.71257,5812.818,1397342.0,88.10682,17042.93,976.8073,45.41458,28683.94,280.9623,341.7314,2489.099,321.5326,101916.8,261.6156,70.65038,3277.885,3427.328,1570.983,32.2376,2491.093,44800.04,695.8672,96.42123000000001,120200.0,1843.505,204.4826,18580.73,1229.25,192.9865,4686.19,37.7877,545.0303,1037.495,485.3285,607.7447,173.7751,1424.251,163.1472,5805.3240000000005,1125.655,57826.31,762276.1,1292.8419999999999,146269.7,384.4442,3795.445,326.1326,758.0482,194.3988,6120.07,1262.559,527.2808,25227.88,174.8266,2717.2329999999997,3983.408,214468.5,265.3174,7715.545,152.7162,44.3016,196.0395,352.1626,3202.3540000000003,609.9888,136.5219,853.028,46.90339,161.285,429.1265,2404.2870000000003,135.0596,1136.506,3309.3590000000004,1405.9260000000002,19161.32,330848.7,95890.98,5926.661999999999,21433.25,902.6613,417.4299,90.71761,312.8285,301.6174,1068.069,742.9857,376.6312,20657.43,1113.069,11.03837,621.9138,378.1143,298.5084,91.90381,386.6969,103.083,42_5
839,45006.1436,853.0183,840.0,333.5479,1066.0919999999999,4228.479,9772510.0,9733.792,417.2374,374280.5,470.5314,2485.4320000000002,4255.303,1417.951,202.2799,45.89516,2349.667,633.696,185798.8,8043.023,137.3193,2324.437,3379434.0,21266.04,11963.93,1795.594,635.2385,14195.65,2143.185,52.513130000000004,2230.923,1869.592,144.8765,3051.77,2250.15,108.0272,16311.42,402824.8,13854.62,4944.009,910.2839,44000.11,558944.1,14701.52,511.6131,1354.114,136.7461,2269.189,5488.323,77.09782,783.9016,786.5804,15389.87,18082.64,125.6791,2010.08,1758.152,499.6378,671.4437,5989.936,27476.74,5313.281999999999,145.5016,12398.83,9750.23,346.0091,3023.7709999999997,4187.956,464.1962,1376.3239999999998,2228.469,192.3607,411.1024,673.0831,201.1933,110.6542,824.6232,379.1277,2388.955,1833.317,467.1403,329851.2,48015.0,48098.54,36036.6,1604.915,2093.065,253.1354,621.7441,1111.839,881.0173,566.7278,5792.630999999999,3325.684,1104.135,756.6323,82857.02,60095.59,3091.3790000000004,3635.312,327.3646,92.23186,89.57244,1756.85,1860.5620000000001,355.6203,448.3843,522.4227,74.1354,75.36716,1271.59,1430.6429999999998,65.92438,1783.8629999999998,1925.207,932.0175,165005.2,151075.8,45477.93,3479.717,10729.69,524.873,263.529,73.67744,162.7469,75.60838000000001,820.9319,1658.694,191.5788,12693.86,794.0893,16.49501,392.1984,1334.849,327.8231,94.94505,412.2222,128.1062,35_1
840,45006.1437,854.0183,841.0,416.9363,752.2973,125171.1,4474687.0,4403.682,416.9363,0.0,523.0997,6082.4,1458.461,375.8622,114.9338,13.32274,281.8811,7263.621999999999,72204.58,1290.443,60.581619999999994,410181.5,2827588.0,1019.857,348.3893,198.077,3000.245,10019.39,718.3785,98.15453000000001,6436.795999999999,2730.256,200.2009,8017.9890000000005,2478.931,129.5105,188755.1,1012986.0,5368.1630000000005,12224.12,904.7357,135734.8,234216.2,2504.843,1012.072,223.7762,42.6101,4602.197,1046.113,57.957730000000005,2428.274,882.1624,30178.29,4299.997,61.798469999999995,3556.616,1509.6979999999999,413.0262,821.8994,32699.28,61931.71,4757.223,144.6155,12849.42,1724.94,169.5609,12433.47,3385.147,429.5036,4130.601,2119.411,465.1269,453.8466,440.1656,143.5517,65.53513000000001,1468.489,492.4719,5154.6759999999995,1471.001,488.8544,724611.8,1783.915,179690.7,78799.62,4761.164000000001,2858.38,187.7986,1487.49,2780.699,1129.917,537.53,12334.58,2704.1479999999997,2515.104,996.0271,280703.5,160419.2,9303.536,5895.691999999999,313.929,281.3108,206.8989,4505.438,2761.761,498.3986,1126.548,840.6636,210.9592,181.7829,3854.56,2948.3340000000003,93.13287,5575.743,4840.515,2130.804,307709.2,243970.0,139891.6,8876.037,20894.86,875.0463,1136.3410000000001,252.3634,984.8563,110.1054,3686.508,517.0126,436.0734,71010.64,3132.5190000000002,30.0194,1571.2579999999998,242.4519,251.0505,89.05462,263.6273,123.1025,35_1
841,45006.1437,855.0183,842.0,375.0786,167.6771,72851.0,3836349.0,5132.021,250.161,207351.0,718.1798,4399.069,1438.731,438.6124,187.6656,52.775569999999995,353.3023,5253.265,63056.79,1453.1229999999998,49.15695,330790.8,2550644.0,1285.193,148.071,175.5872,2382.562,9382.521,826.2762,74.26469,6393.6,2898.006,158.746,8466.669,2964.157,135.0836,158334.3,1322446.0,8916.715,15034.07,1289.214,118095.7,223037.8,2680.1690000000003,885.7208,259.4108,72.85223,3811.087,1003.706,48.2979,2083.0820000000003,1018.831,24814.6,3852.1690000000003,133.8337,3451.454,1582.194,432.8325,1126.371,37885.84,79218.47,6391.071,214.1941,10880.57,1650.6970000000001,212.5427,12116.43,3873.513,456.3233,3921.465,2206.115,470.4805,510.3648,462.4619,181.714,82.34619,1754.713,499.5894,4835.385,1517.175,553.8866,714962.9,2712.028,178039.8,87171.88,5239.854,3101.665,216.3042,2301.763,3336.09,1504.3020000000001,590.3889,12333.18,2805.087,2435.507,1053.25,285820.3,177492.4,9554.957,6075.495,334.3693,249.036,195.5419,4696.266,3220.61,584.2488,1202.354,956.593,230.1612,206.3826,4544.331,3587.675,140.5226,6079.321999999999,5407.23,2316.311,312859.0,256667.9,147152.9,9596.563,19608.9,847.0375,1614.151,280.7856,1415.8010000000002,136.1629,4146.475,446.2808,478.0359,81528.89,3477.1740000000004,47.03048,1788.299,192.9087,235.3241,80.05196,320.6102,145.0809,35_1
842,45006.1437,856.0183,843.0,698.2045,396.4857,52423.82,3844567.0,5642.814,250.161,41470.2,861.9742,4103.564,1395.4370000000001,347.9374,158.0341,79.16335,348.3706,3685.732,63685.87,1428.9489999999998,42.15805,251032.2,2511223.0,3137.163,203.5686,133.3379,2402.3779999999997,9072.49,803.8367,142.8965,6412.981,2675.961,193.26,8767.079,3541.276,113.5375,125782.5,1409164.0,11972.69,16419.22,1436.358,104914.2,225510.0,3058.435,821.4045,324.544,38.28062,3293.1240000000003,1018.529,30.903109999999998,2205.621,1002.49,21842.02,4333.302,80.76208000000001,3253.2670000000003,1847.5120000000002,450.0746,1303.017,36831.34,85992.03,8085.304,236.3988,9868.848,1912.882,178.3882,11091.21,4071.262,457.7578,3447.7659999999996,2153.249,410.2358,508.037,505.3558,137.747,125.8646,1683.306,561.8682,4809.575,1580.115,603.0121,721235.4,3935.903,173721.6,92357.48,5166.893,3597.413,261.0745,2862.3590000000004,3465.1479999999997,1644.1129999999998,544.1735,12334.74,3182.6490000000003,2548.591,1153.744,278962.4,185997.8,8892.961,6349.871,321.6888,285.3803,216.4747,4444.155,3049.3379999999997,484.4215,1231.252,1037.219,211.145,189.4074,4639.588,3797.183,117.694,6142.661,5640.75,2212.599,312253.2,263343.8,149085.9,9751.733,19832.89,855.7793,1741.146,308.9058,1528.4479999999999,124.6402,4174.837,441.2233,490.4905,82760.42,3499.062,52.534180000000006,1686.382,171.9736,282.5653,106.0729,391.1587,121.2935,35_1
843,45006.1437,857.0183,844.0,0.0,493.5269,29335.55,3939058.0,8026.218000000001,333.5479,0.0,622.7897,3405.173,1366.5510000000002,572.1656,143.7202,52.775569999999995,221.6641,2549.679,64870.49,1604.726,31.618709999999997,187673.5,2594416.0,6777.226,179.7701,232.3471,1943.885,9360.969000000001,836.3165,77.98087,5194.291,2743.097,220.976,8860.799,3236.119,76.77584,95882.17,1412903.0,18407.29,17233.96,1736.6879999999999,95997.91,231156.8,3539.695,672.467,309.4154,53.02948000000001,2951.8790000000004,1220.194,39.75152,1898.74,988.4935,20765.0,4427.4259999999995,75.45017,3352.159,1929.745,587.4449,1593.408,34677.6,88316.66,8577.983,222.6057,9183.051,2027.239,204.2327,10425.0,4493.89,579.3124,3485.3520000000003,2628.16,397.6695,514.0714,545.2404,180.731,115.6072,1912.193,625.9187,4783.606,1695.047,593.9615,730182.3,10062.52,166864.3,97583.41,5036.444,3432.587,238.7398,3197.8540000000003,3458.8309999999997,1836.745,583.9042,12664.91,3333.0170000000003,2459.73,1207.719,269362.5,190906.5,8807.135,6588.345,335.1277,262.7077,177.8206,4552.0070000000005,3309.31,656.9943,1163.2939999999999,947.8829,252.2596,214.4237,4674.861,3963.203,141.0743,6083.2390000000005,5663.025,2319.16,313739.1,270932.3,148970.5,9760.949,20246.76,880.8258,1904.342,298.6713,1535.475,145.1908,4154.766,415.2279,552.3384,82149.23,3618.526,42.02728,1680.319,172.9702,361.5949,118.3107,445.4723,131.7166,35_1
844,45006.1437,858.0183,845.0,260.9101,932.2111,15949.74,4043819.0,7957.578,83.38699,41470.2,979.6904,3199.857,1217.887,501.1386,181.5197,26.38778,363.2716,2325.819,67324.35,1708.516,48.02478,137969.8,2616671.0,5342.683000000001,230.339,221.3061,1644.122,8983.110999999999,997.2863,83.86480999999999,5477.215,2860.691,228.5127,8688.083,3634.6420000000003,145.5709,72699.47,1437384.0,19983.3,17084.54,1763.029,85437.57,241609.3,3907.5840000000003,617.4847,362.3727,26.51466,2777.1279999999997,1314.193,33.808690000000006,2050.876,1044.254,18741.71,5333.584,75.74503,3325.762,2053.945,590.5331,1487.484,31373.17,91542.44,10088.93,303.4914,8501.931,2267.781,166.3362,9746.841,4685.323,550.9681,3281.204,2579.354,471.0359,551.473,529.3738,150.3193,125.6176,1810.138,636.592,4498.601,1765.1860000000001,680.3376,725891.2,16175.45,159486.0,100855.3,4722.686,3632.777,254.1852,3345.7290000000003,3458.259,1781.6670000000001,727.0392,12499.7,3735.835,2748.585,1278.474,262883.5,196245.6,8382.257,6516.581999999999,371.8158,285.8519,214.9513,4626.484,3515.0040000000004,598.8967,1125.482,945.2241,278.8856,254.134,4582.532,3954.868,134.1536,5884.19,5588.39,2302.928,314165.7,275981.9,147066.6,9644.822,20619.85,864.5586,1898.855,263.4842,1588.121,133.5975,3909.7459999999996,420.8845,570.5116,78995.61,3361.572,41.05795,1718.8929999999998,174.2235,407.257,113.0775,524.0104,174.1898,35_1
845,45006.1437,859.0183,846.0,333.5479,587.7319,12463.45,4181539.0,8620.163,333.5479,124411.3,942.5447,2854.4970000000003,1462.469,596.6083,114.9336,39.58168,544.666,1313.4560000000001,67890.77,2187.7929999999997,100.2285,94815.37,2649077.0,11749.48,179.5544,270.1655,1333.537,8930.294,1131.795,108.301,5169.738,3089.0959999999995,165.5728,8141.291,4112.629,154.8799,54296.67,1449393.0,22280.54,18026.1,1915.2079999999999,75451.48,244932.5,4549.781,491.9737,424.1476,74.24129,2152.085,1598.75,81.58809000000001,1832.504,934.6555,16808.38,5427.654,86.34414,3105.1740000000004,1964.185,763.3718,1743.1979999999999,29343.38,94440.8,11448.48,254.1863,7730.95,2319.478,184.2468,8963.394,5102.609,561.3766,3243.99,2823.047,428.0205,563.1379,593.7093,216.974,135.6503,1956.1629999999998,723.7968,4224.288,1951.036,718.2793,734858.5,22981.73,152440.5,107097.0,4594.185,3695.435,271.5131,3675.975,3195.631,1946.31,732.636,12269.61,3947.329,2526.311,1248.688,255250.2,201902.2,8286.212,7078.021,377.5258,323.4424,265.213,4499.835,3599.3720000000003,727.3892,1167.739,1017.591,247.7841,240.9292,4682.792,4206.707,127.3141,6016.776,5754.04,2359.779,318034.3,285725.1,148318.6,9633.489,20533.5,914.2892,1680.3139999999999,253.599,1621.941,143.6695,3888.922,456.3071,587.259,75450.12,3273.4559999999997,46.02983,1660.635,182.8849,455.5412,127.0978,598.0025,163.5508,35_1
